review_item_id,planning_run_id,candidate_id,schedule_candidate_window_id,machine_id,issue_type,issue_severity,issue_description,recommended_review_action,auto_action_allowed,advisory_only_flag
SCHED-REVIEW-001,PHASE4-MPS-20260711141513,MAINT-CAND-001,SCHED-WIN-001,M-FRAME-JIG-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,CRITICAL,MAINT-CAND-001 status=BLOCKED_BY_PRODUCTION_IMPACT; priority=CRITICAL,REVIEW_PRODUCTION_IMPACT_WINDOW,False,True
SCHED-REVIEW-258,PHASE4-MPS-20260711141513,MAINT-CAND-004,SCHED-WIN-028,M-WHEEL-TRUE-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-WHEEL-TRUE-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-259,PHASE4-MPS-20260711141513,MAINT-CAND-004,SCHED-WIN-029,M-WHEEL-TRUE-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-WHEEL-TRUE-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-260,PHASE4-MPS-20260711141513,MAINT-CAND-004,SCHED-WIN-030,M-WHEEL-TRUE-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-WHEEL-TRUE-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-261,PHASE4-MPS-20260711141513,MAINT-CAND-004,SCHED-WIN-031,M-WHEEL-TRUE-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-WHEEL-TRUE-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-262,PHASE4-MPS-20260711141513,MAINT-CAND-004,SCHED-WIN-032,M-WHEEL-TRUE-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-WHEEL-TRUE-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-263,PHASE4-MPS-20260711141513,MAINT-CAND-004,SCHED-WIN-033,M-WHEEL-TRUE-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-WHEEL-TRUE-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-264,PHASE4-MPS-20260711141513,MAINT-CAND-004,SCHED-WIN-034,M-WHEEL-TRUE-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-WHEEL-TRUE-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-265,PHASE4-MPS-20260711141513,MAINT-CAND-004,SCHED-WIN-035,M-WHEEL-TRUE-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-WHEEL-TRUE-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-266,PHASE4-MPS-20260711141513,MAINT-CAND-005,SCHED-WIN-036,M-BRAKE-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-BRAKE-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-267,PHASE4-MPS-20260711141513,MAINT-CAND-005,SCHED-WIN-037,M-BRAKE-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-BRAKE-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-268,PHASE4-MPS-20260711141513,MAINT-CAND-005,SCHED-WIN-038,M-BRAKE-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-BRAKE-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-269,PHASE4-MPS-20260711141513,MAINT-CAND-005,SCHED-WIN-039,M-BRAKE-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-BRAKE-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-270,PHASE4-MPS-20260711141513,MAINT-CAND-005,SCHED-WIN-040,M-BRAKE-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-BRAKE-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-271,PHASE4-MPS-20260711141513,MAINT-CAND-005,SCHED-WIN-041,M-BRAKE-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-BRAKE-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-272,PHASE4-MPS-20260711141513,MAINT-CAND-005,SCHED-WIN-042,M-BRAKE-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-BRAKE-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-273,PHASE4-MPS-20260711141513,MAINT-CAND-005,SCHED-WIN-043,M-BRAKE-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-BRAKE-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-274,PHASE4-MPS-20260711141513,MAINT-CAND-005,SCHED-WIN-044,M-BRAKE-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-BRAKE-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-275,PHASE4-MPS-20260711141513,MAINT-CAND-005,SCHED-WIN-045,M-BRAKE-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-BRAKE-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-276,PHASE4-MPS-20260711141513,MAINT-CAND-006,SCHED-WIN-046,M-FORK-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FORK-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-277,PHASE4-MPS-20260711141513,MAINT-CAND-006,SCHED-WIN-047,M-FORK-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FORK-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-278,PHASE4-MPS-20260711141513,MAINT-CAND-006,SCHED-WIN-048,M-FORK-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FORK-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-279,PHASE4-MPS-20260711141513,MAINT-CAND-006,SCHED-WIN-049,M-FORK-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FORK-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-280,PHASE4-MPS-20260711141513,MAINT-CAND-006,SCHED-WIN-050,M-FORK-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FORK-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-281,PHASE4-MPS-20260711141513,MAINT-CAND-006,SCHED-WIN-051,M-FORK-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FORK-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-282,PHASE4-MPS-20260711141513,MAINT-CAND-006,SCHED-WIN-052,M-FORK-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FORK-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-283,PHASE4-MPS-20260711141513,MAINT-CAND-006,SCHED-WIN-053,M-FORK-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FORK-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-284,PHASE4-MPS-20260711141513,MAINT-CAND-006,SCHED-WIN-054,M-FORK-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FORK-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-285,PHASE4-MPS-20260711141513,MAINT-CAND-006,SCHED-WIN-055,M-FORK-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FORK-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-286,PHASE4-MPS-20260711141513,MAINT-CAND-007,SCHED-WIN-056,M-FORK-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FORK-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-287,PHASE4-MPS-20260711141513,MAINT-CAND-007,SCHED-WIN-057,M-FORK-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FORK-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-288,PHASE4-MPS-20260711141513,MAINT-CAND-007,SCHED-WIN-058,M-FORK-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FORK-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-289,PHASE4-MPS-20260711141513,MAINT-CAND-007,SCHED-WIN-059,M-FORK-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FORK-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-290,PHASE4-MPS-20260711141513,MAINT-CAND-007,SCHED-WIN-060,M-FORK-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FORK-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-291,PHASE4-MPS-20260711141513,MAINT-CAND-007,SCHED-WIN-061,M-FORK-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FORK-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-292,PHASE4-MPS-20260711141513,MAINT-CAND-007,SCHED-WIN-062,M-FORK-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FORK-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-293,PHASE4-MPS-20260711141513,MAINT-CAND-007,SCHED-WIN-063,M-FORK-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FORK-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-294,PHASE4-MPS-20260711141513,MAINT-CAND-007,SCHED-WIN-064,M-FORK-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FORK-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-295,PHASE4-MPS-20260711141513,MAINT-CAND-007,SCHED-WIN-065,M-FORK-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FORK-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-301,PHASE4-MPS-20260711141513,MAINT-CAND-008,SCHED-WIN-071,M-FINAL-STAND-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FINAL-STAND-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-302,PHASE4-MPS-20260711141513,MAINT-CAND-008,SCHED-WIN-072,M-FINAL-STAND-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FINAL-STAND-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-303,PHASE4-MPS-20260711141513,MAINT-CAND-008,SCHED-WIN-073,M-FINAL-STAND-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FINAL-STAND-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-304,PHASE4-MPS-20260711141513,MAINT-CAND-008,SCHED-WIN-074,M-FINAL-STAND-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FINAL-STAND-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-305,PHASE4-MPS-20260711141513,MAINT-CAND-008,SCHED-WIN-075,M-FINAL-STAND-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FINAL-STAND-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-306,PHASE4-MPS-20260711141513,MAINT-CAND-009,SCHED-WIN-076,M-FINAL-STAND-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FINAL-STAND-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-307,PHASE4-MPS-20260711141513,MAINT-CAND-009,SCHED-WIN-077,M-FINAL-STAND-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FINAL-STAND-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-308,PHASE4-MPS-20260711141513,MAINT-CAND-009,SCHED-WIN-078,M-FINAL-STAND-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FINAL-STAND-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-309,PHASE4-MPS-20260711141513,MAINT-CAND-009,SCHED-WIN-079,M-FINAL-STAND-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FINAL-STAND-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-310,PHASE4-MPS-20260711141513,MAINT-CAND-009,SCHED-WIN-080,M-FINAL-STAND-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FINAL-STAND-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-311,PHASE4-MPS-20260711141513,MAINT-CAND-009,SCHED-WIN-081,M-FINAL-STAND-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FINAL-STAND-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-312,PHASE4-MPS-20260711141513,MAINT-CAND-009,SCHED-WIN-082,M-FINAL-STAND-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FINAL-STAND-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-313,PHASE4-MPS-20260711141513,MAINT-CAND-009,SCHED-WIN-083,M-FINAL-STAND-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FINAL-STAND-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-314,PHASE4-MPS-20260711141513,MAINT-CAND-009,SCHED-WIN-084,M-FINAL-STAND-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FINAL-STAND-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-315,PHASE4-MPS-20260711141513,MAINT-CAND-009,SCHED-WIN-085,M-FINAL-STAND-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FINAL-STAND-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-316,PHASE4-MPS-20260711141513,MAINT-CAND-010,SCHED-WIN-086,M-QC-TOOLS-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-QC-TOOLS-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-317,PHASE4-MPS-20260711141513,MAINT-CAND-010,SCHED-WIN-087,M-QC-TOOLS-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-QC-TOOLS-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-318,PHASE4-MPS-20260711141513,MAINT-CAND-010,SCHED-WIN-088,M-QC-TOOLS-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-QC-TOOLS-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-319,PHASE4-MPS-20260711141513,MAINT-CAND-010,SCHED-WIN-089,M-QC-TOOLS-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-QC-TOOLS-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-320,PHASE4-MPS-20260711141513,MAINT-CAND-010,SCHED-WIN-090,M-QC-TOOLS-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-QC-TOOLS-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-321,PHASE4-MPS-20260711141513,MAINT-CAND-010,SCHED-WIN-091,M-QC-TOOLS-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-QC-TOOLS-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-322,PHASE4-MPS-20260711141513,MAINT-CAND-010,SCHED-WIN-092,M-QC-TOOLS-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-QC-TOOLS-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-323,PHASE4-MPS-20260711141513,MAINT-CAND-010,SCHED-WIN-093,M-QC-TOOLS-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-QC-TOOLS-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-324,PHASE4-MPS-20260711141513,MAINT-CAND-010,SCHED-WIN-094,M-QC-TOOLS-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-QC-TOOLS-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-325,PHASE4-MPS-20260711141513,MAINT-CAND-010,SCHED-WIN-095,M-QC-TOOLS-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-QC-TOOLS-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-326,PHASE4-MPS-20260711141513,MAINT-CAND-011,SCHED-WIN-096,M-QC-TOOLS-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-QC-TOOLS-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-327,PHASE4-MPS-20260711141513,MAINT-CAND-011,SCHED-WIN-097,M-QC-TOOLS-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-QC-TOOLS-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-328,PHASE4-MPS-20260711141513,MAINT-CAND-011,SCHED-WIN-098,M-QC-TOOLS-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-QC-TOOLS-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-329,PHASE4-MPS-20260711141513,MAINT-CAND-011,SCHED-WIN-099,M-QC-TOOLS-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-QC-TOOLS-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-330,PHASE4-MPS-20260711141513,MAINT-CAND-011,SCHED-WIN-100,M-QC-TOOLS-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-QC-TOOLS-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-331,PHASE4-MPS-20260711141513,MAINT-CAND-012,SCHED-WIN-101,M-PACK-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-PACK-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-332,PHASE4-MPS-20260711141513,MAINT-CAND-012,SCHED-WIN-102,M-PACK-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-PACK-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-333,PHASE4-MPS-20260711141513,MAINT-CAND-012,SCHED-WIN-103,M-PACK-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-PACK-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-334,PHASE4-MPS-20260711141513,MAINT-CAND-012,SCHED-WIN-104,M-PACK-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-PACK-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-335,PHASE4-MPS-20260711141513,MAINT-CAND-012,SCHED-WIN-105,M-PACK-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-PACK-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-336,PHASE4-MPS-20260711141513,MAINT-CAND-013,SCHED-WIN-106,M-FRAME-JIG-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FRAME-JIG-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-337,PHASE4-MPS-20260711141513,MAINT-CAND-013,SCHED-WIN-107,M-FRAME-JIG-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FRAME-JIG-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-338,PHASE4-MPS-20260711141513,MAINT-CAND-013,SCHED-WIN-108,M-FRAME-JIG-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FRAME-JIG-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-339,PHASE4-MPS-20260711141513,MAINT-CAND-013,SCHED-WIN-109,M-FRAME-JIG-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FRAME-JIG-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-340,PHASE4-MPS-20260711141513,MAINT-CAND-013,SCHED-WIN-110,M-FRAME-JIG-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FRAME-JIG-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-341,PHASE4-MPS-20260711141513,MAINT-CAND-013,SCHED-WIN-111,M-FRAME-JIG-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FRAME-JIG-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-342,PHASE4-MPS-20260711141513,MAINT-CAND-013,SCHED-WIN-112,M-FRAME-JIG-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FRAME-JIG-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-343,PHASE4-MPS-20260711141513,MAINT-CAND-013,SCHED-WIN-113,M-FRAME-JIG-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FRAME-JIG-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-344,PHASE4-MPS-20260711141513,MAINT-CAND-013,SCHED-WIN-114,M-FRAME-JIG-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FRAME-JIG-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-345,PHASE4-MPS-20260711141513,MAINT-CAND-013,SCHED-WIN-115,M-FRAME-JIG-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FRAME-JIG-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-346,PHASE4-MPS-20260711141513,MAINT-CAND-014,SCHED-WIN-116,M-FRAME-JIG-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FRAME-JIG-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-347,PHASE4-MPS-20260711141513,MAINT-CAND-014,SCHED-WIN-117,M-FRAME-JIG-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FRAME-JIG-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
