sku_id,supplier_id,unit_cost,moq,batch_size,lead_time_mean_days,lead_time_std_days,yield_rate,defect_rate,delay_probability,partial_delivery_rate,fixed_order_cost,delivery_cost,cost_per_late_day,partial_delivery_penalty,quality_rejection_cost_per_unit,supplier_history_status,supplier_trend_status,supplier_watchlist_flag,supplier_watchlist_reason,supplier_evidence_status,supplier_evidence_warning,supplier_requires_review,reference_order_quantity,estimated_product_cost,estimated_fixed_order_cost,estimated_delivery_cost,estimated_expected_delay_cost,estimated_expected_partial_delivery_cost,estimated_expected_quality_cost,estimated_total_procurement_cost,cost_score_basis,normalized_total_cost_score,demand_behavior_class,zero_demand_ratio,coefficient_of_variation,event_affected_ratio,data_sufficiency_class,champion_model,champion_confidence_score,champion_risk_level,average_p50_forecast,average_p90_forecast,average_forecast_confidence_score,dominant_forecast_risk_level,demand_context_status,phase1_context_source,demand_profile,demand_variability_class,forecast_demand_7d,forecast_demand_30d,forecast_demand_60d,forecast_demand_90d,demand_urgency_score,demand_pressure_7d,demand_pressure_30d,forecast_confidence_band,forecast_uncertainty_level,high_uncertainty_flag,underforecast_risk_flag,overforecast_risk_flag,stockout_censored_demand_flag,lost_sales_estimate_30d,adjusted_demand_30d,upcoming_event_flag,seasonal_phase,demand_data_quality_score,phase1_demand_warning_codes,demand_integration_notes,demand_risk_component,supplier_risk_component,backorder_risk_component,capacity_risk_component,event_risk_component,total_demand_adjusted_risk_score,demand_strategy_warning_codes,demand_adjusted_procurement_risk_score,demand_adjusted_procurement_risk_class,demand_context_adjustment,supplier_trend_adjustment,reference_usable_quantity,reference_quantity_source,requirement_input_mode,phase3_requirement_loaded_flag,phase3_requirement_schema_version,authoritative_requested_quantity_units,fallback_quantity_used_flag,fallback_quantity_reason,yield_adjusted_order_quantity,batch_rounded_order_quantity,moq_adjusted_order_quantity,final_feasible_order_quantity,is_supplier_active,is_feasible_supplier_option,feasibility_warning,feasibility_reason,supplier_score,adjusted_supplier_score,procurement_risk_score,procurement_risk_class,total_procurement_cost_kpi_numerator,total_procurement_cost_kpi_denominator_units,total_procurement_cost_per_usable_unit,total_procurement_cost_basis,total_procurement_cost_warning_codes
SP-BEARING-KIT-001,SUP-004,98.5,1,1,12,3.5,0.975,0.025,0.1,0.04,55.0,60.0,22.0,85.0,9.0,HISTORICAL,WATCHLIST,True,Delay trend is worsening.,STRONG_HISTORY,WATCHLIST_SUPPLIER,True,9.0,886.5,55.0,60.0,7.700000000000001,3.4,2.025,1014.625,estimated_total_procurement_cost,1.0,SMOOTH,0.0,0.0,0.0,MEDIUM,UNKNOWN,1.0,LOW_RISK,1.0,1.0,1.0,LOW_RISK,LOADED_FROM_PHASE1,PHASE1_DEMAND_PLANNING_CONTEXT,SMOOTH,UNKNOWN,7.0,30.0,60.0,90.0,30.0,1.0,1.0,HIGH,LOW,False,False,False,False,0.0,0.0,False,UNKNOWN,0.65,INSUFFICIENT_HISTORY_FOR_CONTEXT;MODEL_CONFIDENCE_DERIVED;FORECAST_BIAS_UNAVAILABLE;FORECAST_HORIZON_FROM_TRUE_FUTURE_FORECAST;INSUFFICIENT_HISTORY_FOR_SEASONALITY;INSUFFICIENT_HISTORY_FOR_CENSORING,Use as downstream demand planning context with standard review.,0.10999999999999999,0.12293721446574583,0.0,0.0,0.0,0.06373430361643645,NONE,0.06373430361643645,LOW,0.0,-0.05,8.0,PHASE3_NET_REPLENISHMENT_REQUIREMENT,AUTHORITATIVE_PHASE3_REQUIREMENT,True,1.0,8.0,False,NONE,8.205128205128206,9.0,9.0,9.0,True,True,NONE,Supplier option is feasible.,0.7712911151671363,0.7212911151671363,0.12293721446574583,LOW,1014.625,8.0,126.828125,TOTAL_RELEVANT_PROCUREMENT_COST_DIVIDED_BY_USABLE_QUANTITY,NONE
SP-BRAKE-BENCH-TOOL-001,SUP-002,28.0,2,2,7,1.8,0.985,0.015,0.05,0.02,35.0,45.0,14.0,50.0,4.0,HISTORICAL,HEALTHY,False,Supplier performance trend is acceptable for current review.,STRONG_HISTORY,NONE,False,10.0,280.0,35.0,45.0,1.2600000000000002,1.0,0.6,362.86,estimated_total_procurement_cost,1.0,SMOOTH,0.0,0.0,1.0,MEDIUM,UNKNOWN,1.0,LOW_RISK,1.0933,1.0933333333333333,1.0,LOW_RISK,LOADED_FROM_PHASE1,PHASE1_DEMAND_PLANNING_CONTEXT,SMOOTH,UNKNOWN,7.7,32.8,65.6,99.1,48.0,1.1,1.0933,HIGH,LOW,False,False,False,False,0.0,0.0,True,UNKNOWN,0.65,INSUFFICIENT_HISTORY_FOR_CONTEXT;INSUFFICIENT_NONZERO_DEMAND_FOR_INTERVAL;MODEL_CONFIDENCE_DERIVED;FORECAST_BIAS_UNAVAILABLE;FORECAST_HORIZON_FROM_TRUE_FUTURE_FORECAST;INSUFFICIENT_HISTORY_FOR_SEASONALITY;INSUFFICIENT_HISTORY_FOR_CENSORING,Upcoming event may increase demand.,0.162464,0.0674724852071006,0.0,0.0,0.65,0.14360732130177514,UPCOMING_EVENT_DEMAND_PRESSURE,0.14360732130177514,LOW,0.015,0.0,8.0,PHASE3_NET_REPLENISHMENT_REQUIREMENT,AUTHORITATIVE_PHASE3_REQUIREMENT,True,1.0,8.0,False,NONE,8.121827411167512,10.0,10.0,10.0,True,True,UPCOMING_EVENT_DEMAND_PRESSURE,Supplier option requires procurement review.,0.9778389003944774,0.9928389003944774,0.0674724852071006,LOW,362.86,8.0,45.3575,TOTAL_RELEVANT_PROCUREMENT_COST_DIVIDED_BY_USABLE_QUANTITY,NONE
SP-ELECTRICAL-SENSOR-001,SUP-002,115.0,1,1,8,2.4,0.985,0.015,0.05,0.02,50.0,60.0,20.0,80.0,10.0,HISTORICAL,HEALTHY,False,Supplier performance trend is acceptable for current review.,STRONG_HISTORY,NONE,False,8.0,920.0,50.0,60.0,2.4,1.6,1.2,1035.2,estimated_total_procurement_cost,1.0,SMOOTH,0.0,0.0,0.0,MEDIUM,UNKNOWN,1.0,LOW_RISK,1.0,1.0,1.0,LOW_RISK,LOADED_FROM_PHASE1,PHASE1_DEMAND_PLANNING_CONTEXT,SMOOTH,UNKNOWN,7.0,30.0,60.0,90.0,30.0,1.0,1.0,HIGH,LOW,False,False,False,False,0.0,0.0,False,UNKNOWN,0.65,INSUFFICIENT_HISTORY_FOR_CONTEXT;MODEL_CONFIDENCE_DERIVED;FORECAST_BIAS_UNAVAILABLE;FORECAST_HORIZON_FROM_TRUE_FUTURE_FORECAST;INSUFFICIENT_HISTORY_FOR_SEASONALITY;INSUFFICIENT_HISTORY_FOR_CENSORING,Use as downstream demand planning context with standard review.,0.10999999999999999,0.08067248520710059,0.0,0.0,0.0,0.053168121301775145,NONE,0.053168121301775145,LOW,0.015,0.0,7.0,PHASE3_NET_REPLENISHMENT_REQUIREMENT,AUTHORITATIVE_PHASE3_REQUIREMENT,True,1.0,7.0,False,NONE,7.106598984771574,8.0,8.0,8.0,True,True,NONE,Supplier option is feasible.,0.9771789003944774,0.9921789003944774,0.08067248520710059,LOW,1035.2,7.0,147.8857142857143,TOTAL_RELEVANT_PROCUREMENT_COST_DIVIDED_BY_USABLE_QUANTITY,NONE
SP-ELECTRICAL-SENSOR-001,SUP-005,120.0,1,1,12,4.0,0.97,0.03,0.12,0.05,55.0,70.0,25.0,95.0,12.0,HISTORICAL,WATCHLIST,True,Multiple supplier performance metrics are worsening.,STRONG_HISTORY,WATCHLIST_SUPPLIER,True,8.0,960.0,55.0,70.0,12.0,4.75,2.88,1104.63,estimated_total_procurement_cost,0.0,SMOOTH,0.0,0.0,0.0,MEDIUM,UNKNOWN,1.0,LOW_RISK,1.0,1.0,1.0,LOW_RISK,LOADED_FROM_PHASE1,PHASE1_DEMAND_PLANNING_CONTEXT,SMOOTH,UNKNOWN,7.0,30.0,60.0,90.0,30.0,1.0,1.0,HIGH,LOW,False,False,False,False,0.0,0.0,False,UNKNOWN,0.65,INSUFFICIENT_HISTORY_FOR_CONTEXT;MODEL_CONFIDENCE_DERIVED;FORECAST_BIAS_UNAVAILABLE;FORECAST_HORIZON_FROM_TRUE_FUTURE_FORECAST;INSUFFICIENT_HISTORY_FOR_SEASONALITY;INSUFFICIENT_HISTORY_FOR_CENSORING,Use as downstream demand planning context with standard review.,0.10999999999999999,0.17202098004368435,0.0,0.0,0.0,0.07600524501092108,NONE,0.07600524501092108,LOW,0.0,-0.05,7.0,PHASE3_NET_REPLENISHMENT_REQUIREMENT,AUTHORITATIVE_PHASE3_REQUIREMENT,True,1.0,7.0,False,NONE,7.216494845360825,8.0,8.0,8.0,False,False,INACTIVE_SUPPLIER,Supplier is inactive.,0.36669731759167523,0.31669731759167524,0.17202098004368435,LOW,1104.63,7.0,157.80428571428573,TOTAL_RELEVANT_PROCUREMENT_COST_DIVIDED_BY_USABLE_QUANTITY,NONE
SP-FINAL-ASM-JIG-001,SUP-003,72.0,2,2,8,2.0,0.98,0.02,0.06,0.03,40.0,50.0,16.0,65.0,6.0,HISTORICAL,MIXED,False,Supplier performance trend is acceptable for current review.,STRONG_HISTORY,NONE,False,10.0,720.0,40.0,50.0,1.92,1.95,1.2000000000000002,815.07,estimated_total_procurement_cost,1.0,SMOOTH,0.0,0.0,0.0,MEDIUM,UNKNOWN,1.0,LOW_RISK,1.0,1.0,1.0,LOW_RISK,LOADED_FROM_PHASE1,PHASE1_DEMAND_PLANNING_CONTEXT,SMOOTH,UNKNOWN,7.0,30.0,60.0,90.0,30.0,1.0,1.0,HIGH,LOW,False,False,False,False,0.0,0.0,False,UNKNOWN,0.65,INSUFFICIENT_HISTORY_FOR_CONTEXT;INSUFFICIENT_NONZERO_DEMAND_FOR_INTERVAL;MODEL_CONFIDENCE_DERIVED;FORECAST_BIAS_UNAVAILABLE;FORECAST_HORIZON_FROM_TRUE_FUTURE_FORECAST;INSUFFICIENT_HISTORY_FOR_SEASONALITY;INSUFFICIENT_HISTORY_FOR_CENSORING,Use as downstream demand planning context with standard review.,0.10999999999999999,0.07481062801932367,0.0,0.0,0.0,0.05170265700483091,NONE,0.05170265700483091,LOW,0.015,0.0,8.0,PHASE3_NET_REPLENISHMENT_REQUIREMENT,AUTHORITATIVE_PHASE3_REQUIREMENT,True,1.0,8.0,False,NONE,8.16326530612245,10.0,10.0,10.0,True,True,NONE,Supplier option is feasible.,0.9802417552334943,0.9952417552334943,0.07481062801932367,LOW,815.07,8.0,101.88375,TOTAL_RELEVANT_PROCUREMENT_COST_DIVIDED_BY_USABLE_QUANTITY,NONE
SP-FORK-SUSP-SEAL-001,SUP-004,64.0,2,2,9,2.4,0.98,0.02,0.07,0.03,45.0,55.0,18.0,70.0,6.0,HISTORICAL,WATCHLIST,True,Delay trend is worsening.,STRONG_HISTORY,WATCHLIST_SUPPLIER,True,16.0,1024.0,45.0,55.0,3.024,2.1,1.92,1131.0439999999999,estimated_total_procurement_cost,1.0,SMOOTH,0.0,0.0,0.0,MEDIUM,UNKNOWN,1.0,LOW_RISK,2.0,2.0,1.0,LOW_RISK,LOADED_FROM_PHASE1,PHASE1_DEMAND_PLANNING_CONTEXT,SMOOTH,UNKNOWN,14.0,60.0,120.0,180.0,30.0,1.0,1.0,HIGH,LOW,False,False,False,False,0.0,0.0,False,UNKNOWN,0.65,INSUFFICIENT_HISTORY_FOR_CONTEXT;INSUFFICIENT_NONZERO_DEMAND_FOR_INTERVAL;MODEL_CONFIDENCE_DERIVED;FORECAST_BIAS_UNAVAILABLE;FORECAST_HORIZON_FROM_TRUE_FUTURE_FORECAST;INSUFFICIENT_HISTORY_FOR_SEASONALITY;INSUFFICIENT_HISTORY_FOR_CENSORING,Use as downstream demand planning context with standard review.,0.10999999999999999,0.08928721446574582,0.0,0.0,0.0,0.055321803616436446,NONE,0.055321803616436446,LOW,0.015,-0.05,14.0,PHASE3_NET_REPLENISHMENT_REQUIREMENT,AUTHORITATIVE_PHASE3_REQUIREMENT,True,1.0,14.0,False,NONE,14.285714285714286,16.0,16.0,16.0,True,True,NONE,Supplier option is feasible.,0.9737236151671363,0.9387236151671363,0.08928721446574582,LOW,1131.0439999999999,14.0,80.78885714285714,TOTAL_RELEVANT_PROCUREMENT_COST_DIVIDED_BY_USABLE_QUANTITY,NONE
SP-FRAME-JIG-PAD-001,SUP-003,42.0,2,2,6,1.5,0.98,0.02,0.05,0.02,35.0,45.0,14.0,50.0,5.0,HISTORICAL,MIXED,False,Supplier performance trend is acceptable for current review.,STRONG_HISTORY,NONE,False,16.0,672.0,35.0,45.0,1.0500000000000003,1.0,1.6,755.65,estimated_total_procurement_cost,1.0,SMOOTH,0.0,0.0,0.0,MEDIUM,UNKNOWN,1.0,LOW_RISK,2.0,2.0,1.0,LOW_RISK,LOADED_FROM_PHASE1,PHASE1_DEMAND_PLANNING_CONTEXT,SMOOTH,UNKNOWN,14.0,60.0,120.0,180.0,30.0,1.0,1.0,HIGH,LOW,False,False,False,False,0.0,0.0,False,UNKNOWN,0.65,INSUFFICIENT_HISTORY_FOR_CONTEXT;INSUFFICIENT_NONZERO_DEMAND_FOR_INTERVAL;MODEL_CONFIDENCE_DERIVED;FORECAST_BIAS_UNAVAILABLE;FORECAST_HORIZON_FROM_TRUE_FUTURE_FORECAST;INSUFFICIENT_HISTORY_FOR_SEASONALITY;INSUFFICIENT_HISTORY_FOR_CENSORING,Use as downstream demand planning context with standard review.,0.10999999999999999,0.06001062801932368,0.0,0.0,0.0,0.04800265700483092,NONE,0.04800265700483092,LOW,0.015,0.0,14.0,PHASE3_NET_REPLENISHMENT_REQUIREMENT,AUTHORITATIVE_PHASE3_REQUIREMENT,True,1.0,14.0,False,NONE,14.285714285714286,16.0,16.0,16.0,True,True,NONE,Supplier option is feasible.,0.9809817552334943,0.9959817552334943,0.06001062801932368,LOW,755.65,14.0,53.975,TOTAL_RELEVANT_PROCUREMENT_COST_DIVIDED_BY_USABLE_QUANTITY,NONE
SP-LUBE-OIL-001,SUP-002,18.5,6,6,5,1.0,0.99,0.01,0.03,0.01,35.0,45.0,10.0,30.0,3.0,HISTORICAL,HEALTHY,False,Supplier performance trend is acceptable for current review.,STRONG_HISTORY,NONE,False,36.0,666.0,35.0,45.0,0.3,0.3,1.08,747.68,estimated_total_procurement_cost,0.0,SMOOTH,0.0,0.25,0.0,MEDIUM,UNKNOWN,0.875,MEDIUM_RISK,4.0,4.0,0.875,MEDIUM_RISK,LOADED_FROM_PHASE1,PHASE1_DEMAND_PLANNING_CONTEXT,SMOOTH,UNKNOWN,28.0,120.0,240.0,359.0,30.0,1.0,1.0,HIGH,MEDIUM,False,False,False,False,0.0,0.0,False,UNKNOWN,0.65,INSUFFICIENT_HISTORY_FOR_CONTEXT;MODEL_CONFIDENCE_DERIVED;FORECAST_BIAS_UNAVAILABLE;FORECAST_HORIZON_FROM_TRUE_FUTURE_FORECAST;INSUFFICIENT_HISTORY_FOR_SEASONALITY;INSUFFICIENT_HISTORY_FOR_CENSORING,Use as downstream demand planning context with standard review.,0.10999999999999999,0.0426224852071006,0.0,0.0,0.0,0.043655621301775145,NONE,0.043655621301775145,LOW,0.015,0.0,30.0,PHASE3_NET_REPLENISHMENT_REQUIREMENT,AUTHORITATIVE_PHASE3_REQUIREMENT,True,1.0,30.0,False,NONE,30.303030303030305,36.0,36.0,36.0,True,True,NONE,Supplier option is feasible.,0.6298314003944773,0.6448314003944773,0.0426224852071006,LOW,747.68,30.0,24.922666666666665,TOTAL_RELEVANT_PROCUREMENT_COST_DIVIDED_BY_USABLE_QUANTITY,NONE
SP-LUBE-OIL-001,SUP-003,19.4,4,4,7,1.8,0.97,0.03,0.08,0.04,30.0,50.0,14.0,40.0,4.0,HISTORICAL,MIXED,False,Supplier performance trend is acceptable for current review.,STRONG_HISTORY,NONE,False,32.0,620.8,30.0,50.0,2.016,1.6,3.84,708.256,estimated_total_procurement_cost,1.0,SMOOTH,0.0,0.25,0.0,MEDIUM,UNKNOWN,0.875,MEDIUM_RISK,4.0,4.0,0.875,MEDIUM_RISK,LOADED_FROM_PHASE1,PHASE1_DEMAND_PLANNING_CONTEXT,SMOOTH,UNKNOWN,28.0,120.0,240.0,359.0,30.0,1.0,1.0,HIGH,MEDIUM,False,False,False,False,0.0,0.0,False,UNKNOWN,0.65,INSUFFICIENT_HISTORY_FOR_CONTEXT;MODEL_CONFIDENCE_DERIVED;FORECAST_BIAS_UNAVAILABLE;FORECAST_HORIZON_FROM_TRUE_FUTURE_FORECAST;INSUFFICIENT_HISTORY_FOR_SEASONALITY;INSUFFICIENT_HISTORY_FOR_CENSORING,Use as downstream demand planning context with standard review.,0.10999999999999999,0.07891062801932368,0.0,0.0,0.0,0.05272765700483091,NONE,0.05272765700483091,LOW,0.0,0.0,30.0,PHASE3_NET_REPLENISHMENT_REQUIREMENT,AUTHORITATIVE_PHASE3_REQUIREMENT,True,1.0,30.0,False,NONE,30.927835051546392,32.0,32.0,32.0,True,True,NONE,Supplier option is feasible.,0.7785367552334943,0.7785367552334943,0.07891062801932368,LOW,708.256,30.0,23.608533333333334,TOTAL_RELEVANT_PROCUREMENT_COST_DIVIDED_BY_USABLE_QUANTITY,NONE
SP-PACK-BENCH-SPARE-001,SUP-003,22.0,3,3,5,1.2,0.98,0.02,0.05,0.02,30.0,40.0,12.0,45.0,3.0,HISTORICAL,MIXED,False,Supplier performance trend is acceptable for current review.,STRONG_HISTORY,NONE,False,18.0,396.0,30.0,40.0,0.72,0.9,1.08,468.7,estimated_total_procurement_cost,1.0,SMOOTH,0.0,0.0,0.0,MEDIUM,UNKNOWN,1.0,LOW_RISK,2.0,2.0,1.0,LOW_RISK,LOADED_FROM_PHASE1,PHASE1_DEMAND_PLANNING_CONTEXT,SMOOTH,UNKNOWN,14.0,60.0,120.0,180.0,30.0,1.0,1.0,HIGH,LOW,False,False,False,False,0.0,0.0,False,UNKNOWN,0.65,INSUFFICIENT_HISTORY_FOR_CONTEXT;INSUFFICIENT_NONZERO_DEMAND_FOR_INTERVAL;MODEL_CONFIDENCE_DERIVED;FORECAST_BIAS_UNAVAILABLE;FORECAST_HORIZON_FROM_TRUE_FUTURE_FORECAST;INSUFFICIENT_HISTORY_FOR_SEASONALITY;INSUFFICIENT_HISTORY_FOR_CENSORING,Use as downstream demand planning context with standard review.,0.10999999999999999,0.053410628019323676,0.0,0.0,0.0,0.04635265700483091,NONE,0.04635265700483091,LOW,0.015,0.0,15.0,PHASE3_NET_REPLENISHMENT_REQUIREMENT,AUTHORITATIVE_PHASE3_REQUIREMENT,True,1.0,15.0,False,NONE,15.306122448979592,18.0,18.0,18.0,True,True,NONE,Supplier option is feasible.,0.9813117552334943,0.9963117552334944,0.053410628019323676,LOW,468.7,15.0,31.246666666666666,TOTAL_RELEVANT_PROCUREMENT_COST_DIVIDED_BY_USABLE_QUANTITY,NONE
SP-QC-CALIBRATION-KIT-001,SUP-002,130.0,1,1,10,2.8,0.99,0.01,0.04,0.02,50.0,60.0,20.0,80.0,10.0,HISTORICAL,HEALTHY,False,Supplier performance trend is acceptable for current review.,STRONG_HISTORY,NONE,False,8.0,1040.0,50.0,60.0,2.2399999999999998,1.6,0.8,1154.6399999999999,estimated_total_procurement_cost,1.0,SMOOTH,0.0,0.0,0.0,MEDIUM,UNKNOWN,1.0,LOW_RISK,1.0,1.0,1.0,LOW_RISK,LOADED_FROM_PHASE1,PHASE1_DEMAND_PLANNING_CONTEXT,SMOOTH,UNKNOWN,7.0,30.0,60.0,90.0,30.0,1.0,1.0,HIGH,LOW,False,False,False,False,0.0,0.0,False,UNKNOWN,0.65,INSUFFICIENT_HISTORY_FOR_CONTEXT;INSUFFICIENT_NONZERO_DEMAND_FOR_INTERVAL;MODEL_CONFIDENCE_DERIVED;FORECAST_BIAS_UNAVAILABLE;FORECAST_HORIZON_FROM_TRUE_FUTURE_FORECAST;INSUFFICIENT_HISTORY_FOR_SEASONALITY;INSUFFICIENT_HISTORY_FOR_CENSORING,Use as downstream demand planning context with standard review.,0.10999999999999999,0.08602248520710058,0.0,0.0,0.0,0.05450562130177514,NONE,0.05450562130177514,LOW,0.015,0.0,7.0,PHASE3_NET_REPLENISHMENT_REQUIREMENT,AUTHORITATIVE_PHASE3_REQUIREMENT,True,1.0,7.0,False,NONE,7.070707070707071,8.0,8.0,8.0,True,True,NONE,Supplier option is feasible.,0.9776614003944772,0.9926614003944773,0.08602248520710058,LOW,1154.6399999999999,7.0,164.9485714285714,TOTAL_RELEVANT_PROCUREMENT_COST_DIVIDED_BY_USABLE_QUANTITY,NONE
SP-WHEEL-TRUING-SPARE-001,SUP-003,36.0,2,2,6,1.6,0.98,0.02,0.05,0.02,35.0,45.0,14.0,50.0,5.0,HISTORICAL,MIXED,False,Supplier performance trend is acceptable for current review.,STRONG_HISTORY,NONE,False,10.0,360.0,35.0,45.0,1.12,1.0,1.0,443.12,estimated_total_procurement_cost,1.0,SMOOTH,0.0,0.0,0.0,MEDIUM,UNKNOWN,1.0,LOW_RISK,1.0,1.0,1.0,LOW_RISK,LOADED_FROM_PHASE1,PHASE1_DEMAND_PLANNING_CONTEXT,SMOOTH,UNKNOWN,7.0,30.0,60.0,90.0,30.0,1.0,1.0,HIGH,LOW,False,False,False,False,0.0,0.0,False,UNKNOWN,0.65,INSUFFICIENT_HISTORY_FOR_CONTEXT;INSUFFICIENT_NONZERO_DEMAND_FOR_INTERVAL;MODEL_CONFIDENCE_DERIVED;FORECAST_BIAS_UNAVAILABLE;FORECAST_HORIZON_FROM_TRUE_FUTURE_FORECAST;INSUFFICIENT_HISTORY_FOR_SEASONALITY;INSUFFICIENT_HISTORY_FOR_CENSORING,Use as downstream demand planning context with standard review.,0.10999999999999999,0.06221062801932368,0.0,0.0,0.0,0.04855265700483091,NONE,0.04855265700483091,LOW,0.015,0.0,8.0,PHASE3_NET_REPLENISHMENT_REQUIREMENT,AUTHORITATIVE_PHASE3_REQUIREMENT,True,1.0,8.0,False,NONE,8.16326530612245,10.0,10.0,10.0,True,True,NONE,Supplier option is feasible.,0.9808717552334943,0.9958717552334944,0.06221062801932368,LOW,443.12,8.0,55.39,TOTAL_RELEVANT_PROCUREMENT_COST_DIVIDED_BY_USABLE_QUANTITY,NONE
