date,sku_id,quantity_demanded,location_id,channel,sales_value,event_label,notes,is_invalid_quantity,event_count,has_event,before_event_flag,during_event_flag,after_event_flag,promotion_flag,holiday_flag,stockout_flag,breakdown_flag,marketing_flag,event_names,event_types,day_of_week,week_of_year,month,quarter,weekend_flag,month_start_flag,month_end_flag,lag_1,lag_3,lag_7,lag_14,lag_30,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_std_14,rolling_mean_30,rolling_std_30,rolling_min_30,rolling_max_30,demand_change_1,demand_change_7,rolling_trend_7,rolling_trend_30,momentum_7,momentum_30,recent_event_count_7,recent_event_count_30,anomaly_recent_flag,anomaly_count_30,demand_behavior_class,coefficient_of_variation,zero_demand_ratio,event_affected_ratio,data_sufficiency_class
2026-06-15,SKU-SUN-003,34,WH-NORTH,retail,425.0,Summer Kickoff Sun Care,,False,1,1,0,1,0,1,0,0,0,0,Summer Kickoff Sun Care,promotion,0,25,6,2,0,0,0,41.0,28.0,31.0,19.0,20.0,33.714285714285715,4.38612531035027,27.642857142857142,7.217576227058993,22.4,7.911580338230524,0.0,41.0,-7.0,3.0,6.071428571428573,11.314285714285717,10.0,21.0,7.0,17.0,0,1.0,erratic,1.0669435081917933,0.13812154696132597,0.19337016574585636,high
2026-06-16,SKU-SUN-003,34,WH-NORTH,retail,425.0,Summer Kickoff Sun Care,,False,1,1,0,1,0,1,0,0,0,0,Summer Kickoff Sun Care,promotion,1,25,6,2,0,0,0,34.0,36.0,30.0,20.0,20.0,34.142857142857146,4.220133150686578,28.714285714285715,6.944046386638039,22.866666666666667,8.173689216155626,0.0,41.0,0.0,4.0,5.428571428571431,11.276190476190479,4.0,14.0,7.0,18.0,0,1.0,erratic,1.0669435081917933,0.13812154696132597,0.19337016574585636,high
2026-06-17,SKU-SUN-003,38,WH-NORTH,retail,475.0,Summer Kickoff Sun Care,,False,1,1,0,1,0,1,0,0,0,0,Summer Kickoff Sun Care,promotion,2,25,6,2,0,0,0,34.0,41.0,35.0,23.0,15.0,34.714285714285715,3.8172540616821116,29.714285714285715,6.591703076637334,23.333333333333332,8.400875706953299,0.0,41.0,4.0,3.0,5.0,11.380952380952383,-1.0,19.0,7.0,19.0,0,1.0,erratic,1.0669435081917933,0.13812154696132597,0.19337016574585636,high
2026-06-18,SKU-SUN-003,39,WH-NORTH,retail,487.5,Summer Kickoff Sun Care,,False,1,1,0,1,0,1,0,0,0,0,Summer Kickoff Sun Care,promotion,3,25,6,2,0,0,0,38.0,34.0,35.0,22.0,19.0,35.142857142857146,4.017817460121496,30.785714285714285,6.63532007724369,24.1,8.659656758348666,0.0,41.0,1.0,4.0,4.357142857142861,11.042857142857144,3.0,19.0,7.0,20.0,0,1.0,erratic,1.0669435081917933,0.13812154696132597,0.19337016574585636,high
2026-06-19,SKU-SUN-003,33,WH-NORTH,retail,412.5,Summer Kickoff Sun Care,,False,1,1,0,1,0,1,0,0,0,0,Summer Kickoff Sun Care,promotion,4,25,6,2,0,0,0,39.0,34.0,28.0,18.0,21.0,35.714285714285715,4.270608298368658,32.0,6.456958083517999,24.766666666666666,9.016013850207106,0.0,41.0,-6.0,5.0,3.7142857142857153,10.94761904761905,11.0,18.0,7.0,21.0,0,1.0,erratic,1.0669435081917933,0.13812154696132597,0.19337016574585636,high
2026-06-20,SKU-SUN-003,38,WH-NORTH,online,475.0,Summer Kickoff Sun Care,,False,1,1,0,1,0,1,0,0,0,0,Summer Kickoff Sun Care,promotion,5,25,6,2,1,0,0,33.0,38.0,36.0,23.0,17.0,36.42857142857143,2.9920529661723827,33.07142857142857,5.045398295084813,25.166666666666668,9.108856369919112,0.0,41.0,5.0,2.0,3.357142857142861,11.261904761904763,-3.0,16.0,7.0,21.0,0,1.0,erratic,1.0669435081917933,0.13812154696132597,0.19337016574585636,high
2026-06-21,SKU-SUN-003,43,WH-NORTH,online,537.5,Summer Kickoff Sun Care,,False,1,1,0,1,0,1,0,0,0,0,Summer Kickoff Sun Care,promotion,6,25,6,2,1,0,0,38.0,39.0,41.0,26.0,15.0,36.714285714285715,3.0394235042348474,34.142857142857146,4.276179870598888,25.866666666666667,9.265186353275332,0.0,41.0,5.0,2.0,2.5714285714285694,10.847619047619048,-3.0,23.0,7.0,21.0,0,1.0,erratic,1.0669435081917933,0.13812154696132597,0.19337016574585636,high
2026-06-22,SKU-SUN-003,24,WH-NORTH,retail,300.0,,,False,1,1,0,0,1,1,0,0,0,0,Summer Kickoff Sun Care,promotion,0,26,6,2,0,0,0,43.0,33.0,34.0,31.0,21.0,37.0,3.559026084010437,35.357142857142854,4.199031808866067,26.8,9.539030529790526,0.0,43.0,-19.0,-10.0,1.642857142857146,10.2,9.0,22.0,7.0,21.0,0,1.0,erratic,1.0669435081917933,0.13812154696132597,0.19337016574585636,high
2026-06-23,SKU-SUN-003,22,WH-NORTH,retail,275.0,,,False,1,1,0,0,1,1,0,0,0,0,Summer Kickoff Sun Care,promotion,1,26,6,2,0,0,0,24.0,38.0,34.0,30.0,21.0,35.57142857142857,6.078847008469694,34.857142857142854,5.081749287811895,26.9,9.491738694690016,0.0,43.0,-2.0,-12.0,0.7142857142857153,8.67142857142857,-10.0,3.0,7.0,21.0,0,1.0,erratic,1.0669435081917933,0.13812154696132597,0.19337016574585636,high
2026-06-24,SKU-SUN-003,23,WH-NORTH,retail,287.5,,,False,1,1,0,0,1,1,0,0,0,0,Summer Kickoff Sun Care,promotion,2,26,6,2,0,0,0,22.0,43.0,38.0,35.0,21.0,33.857142857142854,7.988086367179801,34.285714285714285,6.031055162542225,26.933333333333334,9.472039919145448,0.0,43.0,1.0,-15.0,-0.4285714285714306,6.9238095238095205,-16.0,1.0,7.0,21.0,0,1.0,erratic,1.0669435081917933,0.13812154696132597,0.19337016574585636,high
2026-06-25,SKU-SUN-003,25,WH-NORTH,retail,312.5,,,False,0,0,0,0,0,0,0,0,0,0,,,3,26,6,2,0,0,0,23.0,24.0,39.0,35.0,18.0,31.714285714285715,8.673989580239027,33.42857142857143,6.733547307375225,27.0,9.435808537619899,0.0,43.0,2.0,-14.0,-1.7142857142857153,4.714285714285715,-16.0,5.0,7.0,21.0,0,1.0,erratic,1.0669435081917933,0.13812154696132597,0.19337016574585636,high
2026-06-26,SKU-SUN-003,21,WH-NORTH,retail,262.5,,,False,0,0,0,0,0,0,0,0,0,0,,,4,26,6,2,0,0,0,25.0,22.0,33.0,28.0,21.0,29.714285714285715,8.32094316998351,32.714285714285715,7.075728518388394,27.233333333333334,9.291016548567061,0.0,43.0,-4.0,-12.0,-3.0,2.480952380952381,-8.0,4.0,6.0,20.0,0,1.0,erratic,1.0669435081917933,0.13812154696132597,0.19337016574585636,high
2026-06-27,SKU-SUN-003,24,WH-NORTH,online,300.0,,,False,0,0,0,0,0,0,0,0,0,0,,,5,26,6,2,1,0,0,21.0,23.0,38.0,36.0,18.0,28.0,8.755950357709128,32.214285714285715,7.657862439536106,27.233333333333334,9.291016548567061,0.0,43.0,3.0,-14.0,-4.214285714285715,0.7666666666666657,-17.0,3.0,5.0,20.0,0,1.0,erratic,1.0669435081917933,0.13812154696132597,0.19337016574585636,high
2026-06-28,SKU-SUN-003,27,WH-NORTH,online,337.5,,,False,0,0,0,0,0,0,0,0,0,0,,,6,26,6,2,1,0,0,24.0,25.0,43.0,41.0,16.0,26.0,7.615773105863904,31.357142857142858,7.870169022299403,27.433333333333334,9.148896045456773,0.0,43.0,3.0,-16.0,-5.357142857142858,-1.4333333333333336,-19.0,8.0,4.0,20.0,0,1.0,erratic,1.0669435081917933,0.13812154696132597,0.19337016574585636,high
2026-06-29,SKU-SUN-003,24,WH-NORTH,retail,300.0,,,False,0,0,0,0,0,0,0,0,0,0,,,0,27,6,2,0,0,0,27.0,21.0,24.0,34.0,22.0,23.714285714285715,1.9760470401186883,30.357142857142858,7.427673233949533,27.8,8.891685383858176,0.0,43.0,-3.0,0.0,-6.642857142857142,-4.085714285714285,3.0,5.0,3.0,20.0,0,1.0,erratic,1.0669435081917933,0.13812154696132597,0.19337016574585636,high
2026-06-30,SKU-SUN-003,24,WH-NORTH,retail,300.0,,,False,0,0,0,0,0,0,0,0,0,0,,,1,27,6,2,0,0,1,24.0,24.0,22.0,34.0,0.0,23.714285714285715,1.9760470401186883,29.642857142857142,7.5305239664177295,27.866666666666667,8.854117815957185,0.0,43.0,0.0,2.0,-5.928571428571427,-4.152380952380952,2.0,24.0,2.0,20.0,0,1.0,erratic,1.0669435081917933,0.13812154696132597,0.19337016574585636,high
2026-01-01,SKU-SUP-004,45,WH-SOUTH,retail,189.0,,,False,1,1,0,1,0,0,1,0,0,0,New Year Holiday,holiday,3,1,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,0.0,variable,0.5072057155713185,0.0,0.1878453038674033,high
2026-01-02,SKU-SUP-004,55,WH-SOUTH,retail,231.0,,,False,1,1,0,0,1,0,1,0,0,0,New Year Holiday,holiday,4,1,1,1,0,0,0,45.0,,,,,45.0,,45.0,,45.0,,45.0,45.0,10.0,,0.0,0.0,,,1.0,1.0,0,0.0,variable,0.5072057155713185,0.0,0.1878453038674033,high
2026-01-03,SKU-SUP-004,47,WH-SOUTH,online,197.4,,,False,0,0,0,0,0,0,0,0,0,0,,,5,1,1,1,1,0,0,55.0,,,,,50.0,7.0710678118654755,50.0,7.0710678118654755,50.0,7.0710678118654755,45.0,55.0,-8.0,,0.0,0.0,,,2.0,2.0,0,0.0,variable,0.5072057155713185,0.0,0.1878453038674033,high
2026-01-04,SKU-SUP-004,47,WH-SOUTH,online,197.4,,,False,0,0,0,0,0,0,0,0,0,0,,,6,1,1,1,1,0,0,47.0,45.0,,,,49.0,5.291502622129181,49.0,5.291502622129181,49.0,5.291502622129181,45.0,55.0,0.0,,0.0,0.0,,,2.0,2.0,0,0.0,variable,0.5072057155713185,0.0,0.1878453038674033,high
2026-01-05,SKU-SUP-004,56,WH-SOUTH,retail,235.2,,,False,0,0,0,0,0,0,0,0,0,0,,,0,2,1,1,0,0,0,47.0,55.0,,,,48.5,4.43471156521669,48.5,4.43471156521669,48.5,4.43471156521669,45.0,55.0,9.0,,0.0,0.0,,,2.0,2.0,0,0.0,variable,0.5072057155713185,0.0,0.1878453038674033,high
2026-01-06,SKU-SUP-004,59,WH-SOUTH,retail,247.8,,,False,0,0,0,0,0,0,0,0,0,0,,,1,2,1,1,0,0,0,56.0,47.0,,,,50.0,5.0990195135927845,50.0,5.0990195135927845,50.0,5.0990195135927845,45.0,56.0,3.0,,0.0,0.0,,,2.0,2.0,0,0.0,variable,0.5072057155713185,0.0,0.1878453038674033,high
2026-01-07,SKU-SUP-004,56,WH-SOUTH,retail,235.2,,,False,0,0,0,0,0,0,0,0,0,0,,,2,2,1,1,0,0,0,59.0,47.0,,,,51.5,5.856620185738529,51.5,5.856620185738529,51.5,5.856620185738529,45.0,59.0,-3.0,,0.0,0.0,,,2.0,2.0,0,0.0,variable,0.5072057155713185,0.0,0.1878453038674033,high
2026-01-08,SKU-SUP-004,55,WH-SOUTH,retail,231.0,,,False,0,0,0,0,0,0,0,0,0,0,,,3,2,1,1,0,0,0,56.0,56.0,45.0,,,52.142857142857146,5.6103645582252915,52.142857142857146,5.6103645582252915,52.142857142857146,5.6103645582252915,45.0,59.0,-1.0,10.0,0.0,0.0,11.0,,2.0,2.0,0,0.0,variable,0.5072057155713185,0.0,0.1878453038674033,high
2026-01-09,SKU-SUP-004,55,WH-SOUTH,retail,231.0,,,False,1,1,1,0,0,1,0,0,0,0,Winter Essentials Promotion,promotion,4,2,1,1,0,0,0,55.0,59.0,55.0,,,53.57142857142857,4.685336802448778,52.5,5.2915026221291805,52.5,5.2915026221291805,45.0,59.0,0.0,0.0,1.0714285714285694,1.0714285714285694,0.0,,1.0,2.0,0,0.0,variable,0.5072057155713185,0.0,0.1878453038674033,high
2026-01-10,SKU-SUP-004,47,WH-SOUTH,online,197.4,,,False,1,1,1,0,0,1,0,0,0,0,Winter Essentials Promotion,promotion,5,2,1,1,1,0,0,55.0,56.0,47.0,,,53.57142857142857,4.685336802448778,52.77777777777778,5.019406782125198,52.77777777777778,5.019406782125198,45.0,59.0,-8.0,0.0,0.7936507936507908,0.7936507936507908,8.0,,1.0,3.0,0,0.0,variable,0.5072057155713185,0.0,0.1878453038674033,high
2026-01-11,SKU-SUP-004,46,WH-SOUTH,online,193.2,,,False,1,1,1,0,0,1,0,0,0,0,Winter Essentials Promotion,promotion,6,2,1,1,1,0,0,47.0,55.0,47.0,,,53.57142857142857,4.685336802448778,52.2,5.072803301265813,52.2,5.072803301265813,45.0,59.0,-1.0,-1.0,1.3714285714285666,1.3714285714285666,0.0,,2.0,4.0,0,0.0,variable,0.5072057155713185,0.0,0.1878453038674033,high
2026-01-12,SKU-SUP-004,75,WH-SOUTH,retail,315.0,Winter Essentials Promotion,,False,1,1,0,1,0,1,0,0,0,0,Winter Essentials Promotion,promotion,0,3,1,1,0,0,0,46.0,55.0,56.0,,,53.42857142857143,4.92805380304581,51.63636363636363,5.162804030228676,51.63636363636363,5.162804030228676,45.0,59.0,29.0,19.0,1.7922077922077975,1.7922077922077975,-10.0,,3.0,5.0,0,0.0,variable,0.5072057155713185,0.0,0.1878453038674033,high
2026-01-13,SKU-SUP-004,82,WH-SOUTH,retail,344.4,Winter Essentials Promotion,,False,1,1,0,1,0,1,0,0,0,0,Winter Essentials Promotion,promotion,1,3,1,1,0,0,0,75.0,47.0,59.0,,,56.142857142857146,9.599107101332764,53.583333333333336,8.34983215218707,53.583333333333336,8.34983215218707,45.0,75.0,7.0,23.0,2.55952380952381,2.55952380952381,16.0,,4.0,6.0,0,0.0,variable,0.5072057155713185,0.0,0.1878453038674033,high
2026-01-14,SKU-SUP-004,79,WH-SOUTH,retail,331.8,Winter Essentials Promotion,,False,1,1,0,1,0,1,0,0,0,0,Winter Essentials Promotion,promotion,2,3,1,1,0,0,0,82.0,46.0,56.0,,,59.42857142857143,13.770223223283185,55.76923076923077,11.226114244280653,55.76923076923077,11.226114244280653,45.0,82.0,-3.0,23.0,3.659340659340664,3.659340659340664,26.0,,5.0,7.0,0,0.0,variable,0.5072057155713185,0.0,0.1878453038674033,high
2026-01-15,SKU-SUP-004,76,WH-SOUTH,retail,319.2,Winter Essentials Promotion,,False,1,1,0,1,0,1,0,0,0,0,Winter Essentials Promotion,promotion,3,3,1,1,0,0,0,79.0,75.0,55.0,45.0,,62.714285714285715,15.456544306692935,57.42857142857143,12.445044028814074,57.42857142857143,12.445044028814074,45.0,82.0,-3.0,21.0,5.285714285714285,5.285714285714285,24.0,,6.0,8.0,0,0.0,variable,0.5072057155713185,0.0,0.1878453038674033,high
2026-01-16,SKU-SUP-004,76,WH-SOUTH,retail,319.2,Winter Essentials Promotion,,False,1,1,0,1,0,1,0,0,0,0,Winter Essentials Promotion,promotion,4,3,1,1,0,0,0,76.0,82.0,55.0,55.0,,65.71428571428571,15.744991645115658,59.642857142857146,12.815898436990388,58.666666666666664,12.915476135610477,45.0,82.0,0.0,21.0,6.071428571428562,7.047619047619044,21.0,,7.0,9.0,0,0.0,variable,0.5072057155713185,0.0,0.1878453038674033,high
2026-01-17,SKU-SUP-004,68,WH-SOUTH,online,285.6,Winter Essentials Promotion,,False,1,1,0,1,0,1,0,0,0,0,Winter Essentials Promotion,promotion,5,3,1,1,1,0,0,76.0,79.0,47.0,47.0,,68.71428571428571,15.359191446972783,61.142857142857146,13.44422748793149,59.75,13.20858306809124,45.0,82.0,-8.0,21.0,7.571428571428562,8.964285714285708,29.0,,7.0,10.0,0,0.0,variable,0.5072057155713185,0.0,0.1878453038674033,high
2026-01-18,SKU-SUP-004,64,WH-SOUTH,online,268.8,Winter Essentials Promotion,,False,1,1,0,1,0,1,0,0,0,0,Winter Essentials Promotion,promotion,6,3,1,1,1,0,0,68.0,76.0,46.0,47.0,,71.71428571428571,12.12042746378039,62.642857142857146,12.905616802576505,60.23529411764706,12.944735473179364,45.0,82.0,-4.0,18.0,9.071428571428562,11.47899159663865,22.0,,7.0,11.0,0,0.0,variable,0.5072057155713185,0.0,0.1878453038674033,high
2026-01-19,SKU-SUP-004,75,WH-SOUTH,retail,315.0,Winter Essentials Promotion,,False,1,1,0,1,0,1,0,0,0,0,Winter Essentials Promotion,promotion,0,4,1,1,0,0,0,64.0,76.0,75.0,56.0,,74.28571428571429,6.237368187365724,63.857142857142854,12.094863136295267,60.44444444444444,12.589548523523142,45.0,82.0,11.0,0.0,10.428571428571438,13.841269841269849,-11.0,,7.0,12.0,0,0.0,variable,0.5072057155713185,0.0,0.1878453038674033,high
2026-01-20,SKU-SUP-004,83,WH-SOUTH,retail,348.6,Winter Essentials Promotion,,False,1,1,0,1,0,1,0,0,0,0,Winter Essentials Promotion,promotion,1,4,1,1,0,0,0,75.0,68.0,82.0,59.0,,74.28571428571429,6.237368187365724,65.21428571428571,12.210831077547322,61.21052631578947,12.682354089961288,45.0,82.0,8.0,1.0,9.071428571428584,13.07518796992482,-7.0,,7.0,13.0,0,0.0,variable,0.5072057155713185,0.0,0.1878453038674033,high
2026-01-21,SKU-SUP-004,80,WH-SOUTH,retail,336.0,Winter Essentials Promotion,,False,1,1,0,1,0,1,0,0,0,0,Winter Essentials Promotion,promotion,2,4,1,1,0,0,0,83.0,64.0,79.0,56.0,,74.42857142857143,6.451282633635554,66.92857142857143,12.93453508256859,62.3,13.270862423885047,45.0,83.0,-3.0,1.0,7.5,12.128571428571433,4.0,,7.0,14.0,0,0.0,variable,0.5072057155713185,0.0,0.1878453038674033,high
2026-01-22,SKU-SUP-004,74,WH-SOUTH,retail,310.8,Winter Essentials Promotion,,False,1,1,0,1,0,1,0,0,0,0,Winter Essentials Promotion,promotion,3,4,1,1,0,0,0,80.0,75.0,76.0,55.0,,74.57142857142857,6.579187965525408,68.64285714285714,12.965084133680213,63.142857142857146,13.499206325876028,45.0,83.0,-6.0,-2.0,5.928571428571431,11.428571428571423,4.0,,7.0,15.0,0,0.0,variable,0.5072057155713185,0.0,0.1878453038674033,high
2026-01-23,SKU-SUP-004,73,WH-SOUTH,retail,306.6,Winter Essentials Promotion,,False,1,1,0,1,0,1,0,0,0,0,Winter Essentials Promotion,promotion,4,4,1,1,0,0,0,74.0,83.0,76.0,55.0,,74.28571428571429,6.550172662209904,70.0,12.409673645990845,63.63636363636363,13.375690296545104,45.0,83.0,-1.0,-3.0,4.285714285714292,10.649350649350659,-2.0,,7.0,16.0,0,0.0,variable,0.5072057155713185,0.0,0.1878453038674033,high
2026-01-24,SKU-SUP-004,67,WH-SOUTH,online,281.4,Winter Essentials Promotion,,False,1,1,0,1,0,1,0,0,0,0,Winter Essentials Promotion,promotion,5,4,1,1,1,0,0,73.0,80.0,68.0,47.0,,73.85714285714286,6.517376042257385,71.28571428571429,11.644930038621753,64.04347826086956,13.21321054120928,45.0,83.0,-6.0,-1.0,2.5714285714285694,9.813664596273298,5.0,,7.0,17.0,0,0.0,variable,0.5072057155713185,0.0,0.1878453038674033,high
2026-01-25,SKU-SUP-004,63,WH-SOUTH,online,264.6,Winter Essentials Promotion,,False,1,1,0,1,0,1,0,0,0,0,Winter Essentials Promotion,promotion,6,4,1,1,1,0,0,67.0,74.0,64.0,46.0,,73.71428571428571,6.676183683170245,72.71428571428571,9.457830060354699,64.16666666666667,12.936858924815546,45.0,83.0,-4.0,-1.0,1.0,9.547619047619037,3.0,,7.0,18.0,0,0.0,variable,0.5072057155713185,0.0,0.1878453038674033,high
2026-01-26,SKU-SUP-004,54,WH-SOUTH,retail,226.8,,,False,1,1,0,0,1,1,0,0,0,0,Winter Essentials Promotion,promotion,0,5,1,1,0,0,0,63.0,73.0,75.0,75.0,,73.57142857142857,6.924765768773772,73.92857142857143,6.342339846245562,64.12,12.666622806941607,45.0,83.0,-9.0,-21.0,-0.3571428571428612,9.451428571428565,-12.0,,7.0,19.0,0,0.0,variable,0.5072057155713185,0.0,0.1878453038674033,high
2026-01-27,SKU-SUP-004,61,WH-SOUTH,retail,256.2,,,False,1,1,0,0,1,1,0,0,0,0,Winter Essentials Promotion,promotion,1,5,1,1,0,0,0,54.0,67.0,83.0,82.0,,70.57142857142857,10.047506205640328,72.42857142857143,8.262187135603732,63.73076923076923,12.568397486736936,45.0,83.0,7.0,-22.0,-1.8571428571428612,6.840659340659336,-29.0,,7.0,20.0,0,0.0,variable,0.5072057155713185,0.0,0.1878453038674033,high
2026-01-28,SKU-SUP-004,60,WH-SOUTH,retail,252.0,,,False,0,0,0,0,0,0,0,0,0,0,,,2,5,1,1,0,0,0,61.0,63.0,80.0,79.0,,67.42857142857143,8.885515232803373,70.92857142857143,8.297027138720168,63.629629629629626,12.335527640325813,45.0,83.0,-1.0,-20.0,-3.5,3.7989417989418044,-19.0,,7.0,21.0,0,0.0,variable,0.5072057155713185,0.0,0.1878453038674033,high
2026-01-29,SKU-SUP-004,55,WH-SOUTH,retail,231.0,,,False,0,0,0,0,0,0,0,0,0,0,,,3,5,1,1,0,0,0,60.0,54.0,74.0,76.0,,64.57142857142857,7.230886134196418,69.57142857142857,8.428105779649822,63.5,12.124355652982139,45.0,83.0,-5.0,-19.0,-5.0,1.0714285714285694,-14.0,,6.0,21.0,0,0.0,variable,0.5072057155713185,0.0,0.1878453038674033,high
2026-01-30,SKU-SUP-004,54,WH-SOUTH,retail,226.8,,,False,0,0,0,0,0,0,0,0,0,0,,,4,5,1,1,0,0,0,55.0,61.0,73.0,76.0,,61.857142857142854,6.644009116704821,68.07142857142857,9.042330245226397,63.206896551724135,12.010053260096091,45.0,83.0,-1.0,-19.0,-6.214285714285715,-1.3497536945812811,-18.0,,5.0,21.0,0,0.0,variable,0.5072057155713185,0.0,0.1878453038674033,high
2026-01-31,SKU-SUP-004,51,WH-SOUTH,online,214.2,,,False,0,0,0,0,0,0,0,0,0,0,,,5,5,1,1,1,0,1,54.0,60.0,67.0,68.0,45.0,59.142857142857146,5.0142653642240225,66.5,9.460443964212246,62.9,11.920281181594493,45.0,83.0,-3.0,-16.0,-7.357142857142854,-3.7571428571428527,-13.0,9.0,4.0,21.0,0,0.0,variable,0.5072057155713185,0.0,0.1878453038674033,high
2026-02-01,SKU-SUP-004,49,WH-SOUTH,online,205.8,,,False,0,0,0,0,0,0,0,0,0,0,,,6,5,2,1,1,1,0,51.0,55.0,63.0,64.0,55.0,56.857142857142854,4.450789122113431,65.28571428571429,10.30629808514096,63.1,11.6570239296551,46.0,83.0,-2.0,-14.0,-8.428571428571438,-6.242857142857147,-12.0,-4.0,3.0,20.0,0,0.0,variable,0.5072057155713185,0.0,0.1878453038674033,high
2026-02-02,SKU-SUP-004,54,WH-SOUTH,retail,226.8,,,False,0,0,0,0,0,0,0,0,0,0,,,0,6,2,1,0,0,0,49.0,54.0,54.0,75.0,47.0,54.857142857142854,4.375255094603799,64.21428571428571,11.191882851345515,62.9,11.850651080615052,46.0,83.0,5.0,0.0,-9.357142857142854,-8.042857142857144,-5.0,2.0,2.0,19.0,0,0.0,variable,0.5072057155713185,0.0,0.1878453038674033,high
2026-02-03,SKU-SUP-004,60,WH-SOUTH,retail,252.0,,,False,0,0,0,0,0,0,0,0,0,0,,,1,6,2,1,0,0,0,54.0,51.0,61.0,83.0,47.0,54.857142857142854,4.375255094603799,62.714285714285715,11.041380706781558,63.13333333333333,11.592903100554688,46.0,83.0,6.0,-1.0,-7.857142857142861,-8.276190476190479,-7.0,7.0,1.0,19.0,0,0.0,variable,0.5072057155713185,0.0,0.1878453038674033,high
2026-02-04,SKU-SUP-004,61,WH-SOUTH,retail,256.2,,,False,0,0,0,0,0,0,0,0,0,0,,,2,6,2,1,0,0,0,60.0,49.0,60.0,80.0,56.0,54.714285714285715,4.151878519187981,61.07142857142857,9.3764376187112,63.56666666666667,11.205550759159138,46.0,83.0,1.0,1.0,-6.357142857142854,-8.852380952380955,0.0,4.0,0.0,19.0,0,0.0,variable,0.5072057155713185,0.0,0.1878453038674033,high
2026-02-05,SKU-SUP-004,54,WH-SOUTH,retail,226.8,,,False,0,0,0,0,0,0,0,0,0,0,,,3,6,2,1,0,0,0,61.0,54.0,55.0,74.0,59.0,54.857142857142854,4.375255094603799,59.714285714285715,7.640263501583345,63.733333333333334,11.12602830066176,46.0,83.0,-7.0,-1.0,-4.857142857142861,-8.87619047619048,6.0,2.0,0.0,19.0,0,0.0,variable,0.5072057155713185,0.0,0.1878453038674033,high
2026-02-06,SKU-SUP-004,51,WH-SOUTH,retail,214.2,,,False,0,0,0,0,0,0,0,0,0,0,,,4,6,2,1,0,0,0,54.0,60.0,54.0,73.0,56.0,54.714285714285715,4.386125310350193,58.285714285714285,6.556600566529218,63.56666666666667,11.236281546334878,46.0,83.0,-3.0,-3.0,-3.5714285714285694,-8.852380952380955,0.0,-2.0,0.0,19.0,0,0.0,variable,0.5072057155713185,0.0,0.1878453038674033,high
2026-02-07,SKU-SUP-004,49,WH-SOUTH,online,205.8,,,False,0,0,0,0,0,0,0,0,0,0,,,5,6,2,1,1,0,0,51.0,61.0,51.0,67.0,55.0,54.285714285714285,4.608480795022864,56.714285714285715,5.268609091424614,63.4,11.388439389316602,46.0,83.0,-2.0,-2.0,-2.4285714285714306,-9.114285714285714,0.0,-4.0,0.0,19.0,0,0.0,variable,0.5072057155713185,0.0,0.1878453038674033,high
2026-02-08,SKU-SUP-004,48,WH-SOUTH,online,201.6,,,False,0,0,0,0,0,0,0,0,0,0,,,6,6,2,1,1,0,0,49.0,54.0,49.0,63.0,55.0,54.0,4.898979485566287,55.42857142857143,4.734720944003229,63.2,11.591911567688195,46.0,83.0,-1.0,-1.0,-1.4285714285714306,-9.200000000000003,0.0,-6.0,0.0,19.0,0,0.0,variable,0.5072057155713185,0.0,0.1878453038674033,high
2026-02-09,SKU-SUP-004,51,WH-SOUTH,retail,214.2,,,False,0,0,0,0,0,0,0,0,0,0,,,0,7,2,1,0,0,0,48.0,51.0,54.0,54.0,47.0,53.857142857142854,5.080307452263408,54.357142857142854,4.584373841265999,62.96666666666667,11.83065373578704,46.0,83.0,3.0,-3.0,-0.5,-9.109523809523814,-6.0,1.0,0.0,18.0,0,0.0,variable,0.5072057155713185,0.0,0.1878453038674033,high
2026-02-10,SKU-SUP-004,57,WH-SOUTH,retail,239.4,,,False,0,0,0,0,0,0,0,0,0,0,,,1,7,2,1,0,0,0,51.0,49.0,60.0,61.0,46.0,53.42857142857143,5.191568255583302,54.142857142857146,4.671635240916856,63.1,11.665894884160227,46.0,83.0,6.0,-3.0,-0.7142857142857153,-9.67142857142857,-9.0,5.0,0.0,17.0,0,0.0,variable,0.5072057155713185,0.0,0.1878453038674033,high
2026-02-11,SKU-SUP-004,60,WH-SOUTH,retail,252.0,,,False,0,0,0,0,0,0,0,0,0,0,,,2,7,2,1,0,0,0,57.0,48.0,61.0,60.0,75.0,53.0,4.654746681256236,53.857142857142854,4.329809781878786,63.46666666666667,11.276259263980483,48.0,83.0,3.0,-1.0,-0.8571428571428541,-10.466666666666669,-4.0,-18.0,0.0,16.0,0,0.0,variable,0.5072057155713185,0.0,0.1878453038674033,high
2026-02-12,SKU-SUP-004,54,WH-SOUTH,retail,226.8,,,False,0,0,0,0,0,0,0,0,0,0,,,3,7,2,1,0,0,0,60.0,51.0,54.0,55.0,82.0,52.857142857142854,4.37525509460379,53.857142857142854,4.329809781878786,62.96666666666667,11.078040824340151,48.0,83.0,-6.0,0.0,-1.0,-10.109523809523814,6.0,-22.0,0.0,15.0,0,0.0,variable,0.5072057155713185,0.0,0.1878453038674033,high
