date,sku_id,quantity_demanded,location_id,channel,sales_value,event_label,notes
2026-02-23,SKU-UMR-007,5,WH-NORTH,retail,55.0,,
2026-02-24,SKU-UMR-007,6,WH-NORTH,retail,66.0,,
2026-02-25,SKU-UMR-007,8,WH-NORTH,retail,88.0,,
2026-02-26,SKU-UMR-007,7,WH-NORTH,retail,77.0,,
2026-02-27,SKU-UMR-007,5,WH-NORTH,retail,55.0,,
2026-02-28,SKU-UMR-007,7,WH-NORTH,online,77.0,,
2026-03-01,SKU-UMR-007,9,WH-NORTH,online,99.0,,
2026-03-02,SKU-UMR-007,7,WH-NORTH,retail,77.0,,
2026-03-03,SKU-UMR-007,7,WH-NORTH,retail,77.0,,
2026-03-04,SKU-UMR-007,9,WH-NORTH,retail,99.0,,
2026-03-05,SKU-UMR-007,9,WH-NORTH,retail,99.0,,
2026-03-06,SKU-UMR-007,6,WH-NORTH,retail,66.0,,
2026-03-07,SKU-UMR-007,6,WH-NORTH,online,66.0,,
2026-03-08,SKU-UMR-007,8,WH-NORTH,online,88.0,,
2026-03-09,SKU-UMR-007,7,WH-NORTH,retail,77.0,,
2026-03-10,SKU-UMR-007,6,WH-NORTH,retail,66.0,,
2026-03-11,SKU-UMR-007,7,WH-NORTH,retail,77.0,,
2026-03-12,SKU-UMR-007,8,WH-NORTH,retail,88.0,,
2026-03-13,SKU-UMR-007,6,WH-NORTH,retail,66.0,,
2026-03-14,SKU-UMR-007,6,WH-NORTH,online,66.0,,
2026-03-15,SKU-UMR-007,8,WH-NORTH,online,88.0,,
2026-03-16,SKU-UMR-007,8,WH-NORTH,retail,88.0,,
2026-03-17,SKU-UMR-007,7,WH-NORTH,retail,77.0,,
2026-03-18,SKU-UMR-007,8,WH-NORTH,retail,88.0,,
2026-03-19,SKU-UMR-007,10,WH-NORTH,retail,110.0,,
2026-03-20,SKU-UMR-007,8,WH-NORTH,retail,88.0,,
2026-03-21,SKU-UMR-007,6,WH-NORTH,online,66.0,,
2026-03-22,SKU-UMR-007,8,WH-NORTH,online,88.0,,
2026-03-23,SKU-UMR-007,8,WH-NORTH,retail,88.0,,
2026-03-24,SKU-UMR-007,6,WH-NORTH,retail,66.0,,
2026-03-25,SKU-UMR-007,6,WH-NORTH,retail,66.0,,
2026-03-26,SKU-UMR-007,8,WH-NORTH,retail,88.0,,
2026-03-27,SKU-UMR-007,7,WH-NORTH,retail,77.0,,
2026-03-28,SKU-UMR-007,5,WH-NORTH,online,55.0,,
2026-03-29,SKU-UMR-007,6,WH-NORTH,online,66.0,,
2026-03-30,SKU-UMR-007,8,WH-NORTH,retail,88.0,,
2026-03-31,SKU-UMR-007,8,WH-NORTH,retail,88.0,,
2026-04-01,SKU-UMR-007,7,WH-NORTH,retail,77.0,,
2026-04-02,SKU-UMR-007,9,WH-NORTH,retail,99.0,,
2026-04-03,SKU-UMR-007,9,WH-NORTH,retail,99.0,,
2026-04-04,SKU-UMR-007,6,WH-NORTH,online,66.0,,
2026-04-05,SKU-UMR-007,8,WH-NORTH,online,88.0,,
2026-04-06,SKU-UMR-007,9,WH-NORTH,retail,99.0,,
2026-04-07,SKU-UMR-007,8,WH-NORTH,retail,88.0,,
2026-04-08,SKU-UMR-007,6,WH-NORTH,retail,66.0,,
2026-04-09,SKU-UMR-007,7,WH-NORTH,retail,77.0,,
2026-04-10,SKU-UMR-007,7,WH-NORTH,retail,77.0,,
2026-04-11,SKU-UMR-007,5,WH-NORTH,online,55.0,,
2026-04-12,SKU-UMR-007,5,WH-NORTH,online,55.0,,
2026-04-13,SKU-UMR-007,7,WH-NORTH,retail,77.0,,
2026-04-14,SKU-UMR-007,8,WH-NORTH,retail,88.0,,
2026-04-15,SKU-UMR-007,6,WH-NORTH,retail,66.0,,
2026-04-16,SKU-UMR-007,7,WH-NORTH,retail,77.0,,
2026-04-17,SKU-UMR-007,9,WH-NORTH,retail,99.0,,
2026-04-18,SKU-UMR-007,8,WH-NORTH,online,88.0,,
2026-04-19,SKU-UMR-007,6,WH-NORTH,online,66.0,,
2026-04-20,SKU-UMR-007,8,WH-NORTH,retail,88.0,,
2026-04-21,SKU-UMR-007,9,WH-NORTH,retail,99.0,,
2026-04-22,SKU-UMR-007,7,WH-NORTH,retail,77.0,,
2026-04-23,SKU-UMR-007,6,WH-NORTH,retail,66.0,,
2026-04-24,SKU-UMR-007,7,WH-NORTH,retail,77.0,,
2026-04-25,SKU-UMR-007,6,WH-NORTH,online,66.0,,
2026-04-26,SKU-UMR-007,5,WH-NORTH,online,55.0,,
2026-04-27,SKU-UMR-007,6,WH-NORTH,retail,66.0,,
2026-04-28,SKU-UMR-007,8,WH-NORTH,retail,88.0,,
2026-04-29,SKU-UMR-007,7,WH-NORTH,retail,77.0,,
2026-04-30,SKU-UMR-007,6,WH-NORTH,retail,66.0,,
2026-05-01,SKU-UMR-007,7,WH-NORTH,retail,77.0,,
2026-05-02,SKU-UMR-007,8,WH-NORTH,online,88.0,,
2026-05-03,SKU-UMR-007,6,WH-NORTH,online,66.0,,
2026-05-04,SKU-UMR-007,7,WH-NORTH,retail,77.0,,
2026-05-05,SKU-UMR-007,9,WH-NORTH,retail,99.0,,
2026-05-06,SKU-UMR-007,8,WH-NORTH,retail,88.0,,
2026-05-07,SKU-UMR-007,6,WH-NORTH,retail,66.0,,
2026-05-08,SKU-UMR-007,6,WH-NORTH,retail,66.0,,
2026-05-09,SKU-UMR-007,7,WH-NORTH,online,77.0,,
2026-05-10,SKU-UMR-007,5,WH-NORTH,online,55.0,,
2026-05-11,SKU-UMR-007,4,WH-NORTH,retail,44.0,,
2026-05-12,SKU-UMR-007,7,WH-NORTH,retail,77.0,,
2026-05-13,SKU-UMR-007,7,WH-NORTH,retail,77.0,,
2026-05-14,SKU-UMR-007,5,WH-NORTH,retail,55.0,,
2026-05-15,SKU-UMR-007,5,WH-NORTH,retail,55.0,,
2026-05-16,SKU-UMR-007,8,WH-NORTH,online,88.0,,
2026-05-17,SKU-UMR-007,7,WH-NORTH,online,77.0,,
2026-05-18,SKU-UMR-007,6,WH-NORTH,retail,66.0,,
2026-05-19,SKU-UMR-007,8,WH-NORTH,retail,88.0,,
2026-05-20,SKU-UMR-007,9,WH-NORTH,retail,99.0,,
2026-05-21,SKU-UMR-007,6,WH-NORTH,retail,66.0,,
2026-05-22,SKU-UMR-007,5,WH-NORTH,retail,55.0,,
2026-05-23,SKU-UMR-007,7,WH-NORTH,online,77.0,,
2026-05-24,SKU-UMR-007,7,WH-NORTH,online,77.0,,
2026-05-25,SKU-UMR-007,6,WH-NORTH,retail,66.0,,
2026-05-26,SKU-UMR-007,5,WH-NORTH,retail,55.0,,
2026-05-27,SKU-UMR-007,7,WH-NORTH,retail,77.0,,
2026-05-28,SKU-UMR-007,6,WH-NORTH,retail,66.0,,
2026-05-29,SKU-UMR-007,4,WH-NORTH,retail,44.0,,
2026-05-30,SKU-UMR-007,6,WH-NORTH,online,66.0,,
2026-05-31,SKU-UMR-007,7,WH-NORTH,online,77.0,,
2026-06-01,SKU-UMR-007,6,WH-NORTH,retail,66.0,,
2026-06-02,SKU-UMR-007,6,WH-NORTH,retail,66.0,,
2026-06-03,SKU-UMR-007,8,WH-NORTH,retail,88.0,,
2026-06-04,SKU-UMR-007,8,WH-NORTH,retail,88.0,,
2026-06-05,SKU-UMR-007,5,WH-NORTH,retail,55.0,,
2026-06-06,SKU-UMR-007,6,WH-NORTH,online,66.0,,
2026-06-07,SKU-UMR-007,7,WH-NORTH,online,77.0,,
2026-06-08,SKU-UMR-007,5,WH-NORTH,retail,55.0,,
2026-06-09,SKU-UMR-007,4,WH-NORTH,retail,44.0,,
2026-06-10,SKU-UMR-007,6,WH-NORTH,retail,66.0,,
2026-06-11,SKU-UMR-007,6,WH-NORTH,retail,66.0,,
2026-06-12,SKU-UMR-007,4,WH-NORTH,retail,44.0,,
2026-06-13,SKU-UMR-007,4,WH-NORTH,online,44.0,,
2026-06-14,SKU-UMR-007,7,WH-NORTH,online,77.0,,
2026-06-15,SKU-UMR-007,6,WH-NORTH,retail,66.0,,
2026-06-16,SKU-UMR-007,5,WH-NORTH,retail,55.0,,
2026-06-17,SKU-UMR-007,7,WH-NORTH,retail,77.0,,
2026-06-18,SKU-UMR-007,8,WH-NORTH,retail,88.0,,
2026-06-19,SKU-UMR-007,6,WH-NORTH,retail,66.0,,
2026-06-20,SKU-UMR-007,5,WH-NORTH,online,55.0,,
2026-06-21,SKU-UMR-007,7,WH-NORTH,online,77.0,,
2026-06-22,SKU-UMR-007,7,WH-NORTH,retail,77.0,,
2026-06-23,SKU-UMR-007,5,WH-NORTH,retail,55.0,,
2026-06-24,SKU-UMR-007,5,WH-NORTH,retail,55.0,,
2026-06-25,SKU-UMR-007,6,WH-NORTH,retail,66.0,,
2026-06-26,SKU-UMR-007,5,WH-NORTH,retail,55.0,,
2026-06-27,SKU-UMR-007,3,WH-NORTH,online,33.0,,
2026-06-28,SKU-UMR-007,5,WH-NORTH,online,55.0,,
2026-06-29,SKU-UMR-007,6,WH-NORTH,retail,66.0,,
2026-06-30,SKU-UMR-007,5,WH-NORTH,retail,55.0,,
2026-01-01,SKU-BAT-008,7,WH-NORTH,retail,33.25,,
2026-01-02,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-01-03,SKU-BAT-008,0,WH-NORTH,online,0.0,,
2026-01-04,SKU-BAT-008,0,WH-NORTH,online,0.0,,
2026-01-05,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-01-06,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-01-07,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-01-08,SKU-BAT-008,7,WH-NORTH,retail,33.25,,
2026-01-09,SKU-BAT-008,8,WH-NORTH,retail,38.0,,
2026-01-10,SKU-BAT-008,6,WH-NORTH,online,28.5,,
2026-01-11,SKU-BAT-008,0,WH-NORTH,online,0.0,,
2026-01-12,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-01-13,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-01-14,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-01-15,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-01-16,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-01-17,SKU-BAT-008,8,WH-NORTH,online,38.0,,
2026-01-18,SKU-BAT-008,6,WH-NORTH,online,28.5,,
2026-01-19,SKU-BAT-008,8,WH-NORTH,retail,38.0,,
2026-01-20,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-01-21,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-01-22,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-01-23,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-01-24,SKU-BAT-008,0,WH-NORTH,online,0.0,,
2026-01-25,SKU-BAT-008,0,WH-NORTH,online,0.0,,
2026-01-26,SKU-BAT-008,7,WH-NORTH,retail,33.25,,
2026-01-27,SKU-BAT-008,9,WH-NORTH,retail,42.75,,
2026-01-28,SKU-BAT-008,9,WH-NORTH,retail,42.75,,
2026-01-29,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-01-30,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-01-31,SKU-BAT-008,0,WH-NORTH,online,0.0,,
2026-02-01,SKU-BAT-008,0,WH-NORTH,online,0.0,,
2026-02-02,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-02-03,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-02-04,SKU-BAT-008,9,WH-NORTH,retail,42.75,,
2026-02-05,SKU-BAT-008,7,WH-NORTH,retail,33.25,,
2026-02-06,SKU-BAT-008,7,WH-NORTH,retail,33.25,,
2026-02-07,SKU-BAT-008,0,WH-NORTH,online,0.0,,
2026-02-08,SKU-BAT-008,0,WH-NORTH,online,0.0,,
2026-02-09,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-02-10,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-02-11,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-02-12,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-02-13,SKU-BAT-008,7,WH-NORTH,retail,33.25,,
2026-02-14,SKU-BAT-008,8,WH-NORTH,online,38.0,,
2026-02-15,SKU-BAT-008,8,WH-NORTH,online,38.0,,
2026-02-16,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-02-17,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-02-18,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-02-19,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-02-20,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-02-21,SKU-BAT-008,0,WH-NORTH,online,0.0,,
2026-02-22,SKU-BAT-008,7,WH-NORTH,online,33.25,,
2026-02-23,SKU-BAT-008,7,WH-NORTH,retail,33.25,,
2026-02-24,SKU-BAT-008,7,WH-NORTH,retail,33.25,,
2026-02-25,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-02-26,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-02-27,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-02-28,SKU-BAT-008,0,WH-NORTH,online,0.0,,
2026-03-01,SKU-BAT-008,0,WH-NORTH,online,0.0,,
2026-03-02,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-03-03,SKU-BAT-008,8,WH-NORTH,retail,38.0,,
2026-03-04,SKU-BAT-008,10,WH-NORTH,retail,47.5,,
2026-03-05,SKU-BAT-008,10,WH-NORTH,retail,47.5,,
2026-03-06,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-03-07,SKU-BAT-008,0,WH-NORTH,online,0.0,,
2026-03-08,SKU-BAT-008,0,WH-NORTH,online,0.0,,
2026-03-09,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-03-10,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-03-11,SKU-BAT-008,46,WH-NORTH,retail,218.5,Anomaly,Commercial replacement order
2026-03-12,SKU-BAT-008,9,WH-NORTH,retail,42.75,,
2026-03-13,SKU-BAT-008,7,WH-NORTH,retail,33.25,,
2026-03-14,SKU-BAT-008,6,WH-NORTH,online,28.5,,
2026-03-15,SKU-BAT-008,0,WH-NORTH,online,0.0,,
2026-03-16,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-03-17,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-03-18,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-03-19,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-03-20,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-03-21,SKU-BAT-008,6,WH-NORTH,online,28.5,,
2026-03-22,SKU-BAT-008,7,WH-NORTH,online,33.25,,
2026-03-23,SKU-BAT-008,9,WH-NORTH,retail,42.75,,
2026-03-24,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-03-25,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-03-26,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-03-27,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-03-28,SKU-BAT-008,0,WH-NORTH,online,0.0,,
2026-03-29,SKU-BAT-008,0,WH-NORTH,online,0.0,,
2026-03-30,SKU-BAT-008,9,WH-NORTH,retail,42.75,,
2026-03-31,SKU-BAT-008,9,WH-NORTH,retail,42.75,,
2026-04-01,SKU-BAT-008,8,WH-NORTH,retail,38.0,,
2026-04-02,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-04-03,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-04-04,SKU-BAT-008,0,WH-NORTH,online,0.0,,
2026-04-05,SKU-BAT-008,0,WH-NORTH,online,0.0,,
2026-04-06,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-04-07,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-04-08,SKU-BAT-008,7,WH-NORTH,retail,33.25,,
2026-04-09,SKU-BAT-008,8,WH-NORTH,retail,38.0,,
2026-04-10,SKU-BAT-008,8,WH-NORTH,retail,38.0,,
2026-04-11,SKU-BAT-008,0,WH-NORTH,online,0.0,,
2026-04-12,SKU-BAT-008,0,WH-NORTH,online,0.0,,
2026-04-13,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-04-14,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-04-15,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-04-16,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-04-17,SKU-BAT-008,9,WH-NORTH,retail,42.75,,
2026-04-18,SKU-BAT-008,7,WH-NORTH,online,33.25,,
2026-04-19,SKU-BAT-008,6,WH-NORTH,online,28.5,,
2026-04-20,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-04-21,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-04-22,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-04-23,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-04-24,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-04-25,SKU-BAT-008,0,WH-NORTH,online,0.0,,
2026-04-26,SKU-BAT-008,5,WH-NORTH,online,23.75,,
2026-04-27,SKU-BAT-008,7,WH-NORTH,retail,33.25,,
2026-04-28,SKU-BAT-008,9,WH-NORTH,retail,42.75,,
2026-04-29,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-04-30,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-05-01,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-05-02,SKU-BAT-008,0,WH-NORTH,online,0.0,,
2026-05-03,SKU-BAT-008,0,WH-NORTH,online,0.0,,
2026-05-04,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-05-05,SKU-BAT-008,10,WH-NORTH,retail,47.5,,
2026-05-06,SKU-BAT-008,9,WH-NORTH,retail,42.75,,
2026-05-07,SKU-BAT-008,7,WH-NORTH,retail,33.25,,
2026-05-08,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-05-09,SKU-BAT-008,0,WH-NORTH,online,0.0,,
2026-05-10,SKU-BAT-008,0,WH-NORTH,online,0.0,,
2026-05-11,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-05-12,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-05-13,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-05-14,SKU-BAT-008,7,WH-NORTH,retail,33.25,,
2026-05-15,SKU-BAT-008,7,WH-NORTH,retail,33.25,,
2026-05-16,SKU-BAT-008,8,WH-NORTH,online,38.0,,
2026-05-17,SKU-BAT-008,0,WH-NORTH,online,0.0,,
2026-05-18,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-05-19,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-05-20,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-05-21,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-05-22,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-05-23,SKU-BAT-008,7,WH-NORTH,online,33.25,,
2026-05-24,SKU-BAT-008,7,WH-NORTH,online,33.25,,
2026-05-25,SKU-BAT-008,9,WH-NORTH,retail,42.75,,
2026-05-26,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-05-27,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-05-28,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-05-29,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-05-30,SKU-BAT-008,0,WH-NORTH,online,0.0,,
2026-05-31,SKU-BAT-008,0,WH-NORTH,online,0.0,,
2026-06-01,SKU-BAT-008,8,WH-NORTH,retail,38.0,,
2026-06-02,SKU-BAT-008,8,WH-NORTH,retail,38.0,,
2026-06-03,SKU-BAT-008,10,WH-NORTH,retail,47.5,,
2026-06-04,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-06-05,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-06-06,SKU-BAT-008,0,WH-NORTH,online,0.0,,
2026-06-07,SKU-BAT-008,0,WH-NORTH,online,0.0,,
2026-06-08,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-06-09,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-06-10,SKU-BAT-008,8,WH-NORTH,retail,38.0,,
2026-06-11,SKU-BAT-008,8,WH-NORTH,retail,38.0,,
2026-06-12,SKU-BAT-008,6,WH-NORTH,retail,28.5,,
2026-06-13,SKU-BAT-008,0,WH-NORTH,online,0.0,,
2026-06-14,SKU-BAT-008,0,WH-NORTH,online,0.0,,
2026-06-15,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-06-16,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-06-17,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-06-18,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-06-19,SKU-BAT-008,8,WH-NORTH,retail,38.0,,
2026-06-20,SKU-BAT-008,6,WH-NORTH,online,28.5,,
2026-06-21,SKU-BAT-008,8,WH-NORTH,online,38.0,,
2026-06-22,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-06-23,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-06-24,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-06-25,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-06-26,SKU-BAT-008,0,WH-NORTH,retail,0.0,,
2026-06-27,SKU-BAT-008,0,WH-NORTH,online,0.0,,
2026-06-28,SKU-BAT-008,6,WH-NORTH,online,28.5,,
2026-06-29,SKU-BAT-008,8,WH-NORTH,retail,38.0,,
2026-06-30,SKU-BAT-008,8,WH-NORTH,retail,38.0,,
2026-01-01,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-01-02,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-01-03,SKU-FIL-009,4,WH-SOUTH,online,72.0,,
2026-01-04,SKU-FIL-009,4,WH-SOUTH,online,72.0,,
2026-01-05,SKU-FIL-009,5,WH-SOUTH,retail,90.0,,
2026-01-06,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-01-07,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-01-08,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-01-09,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-01-10,SKU-FIL-009,0,WH-SOUTH,online,0.0,,
2026-01-11,SKU-FIL-009,0,WH-SOUTH,online,0.0,,
2026-01-12,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-01-13,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-01-14,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-01-15,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-01-16,SKU-FIL-009,6,WH-SOUTH,retail,108.0,,
2026-01-17,SKU-FIL-009,5,WH-SOUTH,online,90.0,,
2026-01-18,SKU-FIL-009,4,WH-SOUTH,online,72.0,,
2026-01-19,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-01-20,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-01-21,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-01-22,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-01-23,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-01-24,SKU-FIL-009,0,WH-SOUTH,online,0.0,,
2026-01-25,SKU-FIL-009,0,WH-SOUTH,online,0.0,,
2026-01-26,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-01-27,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-01-28,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-01-29,SKU-FIL-009,4,WH-SOUTH,retail,72.0,,
2026-01-30,SKU-FIL-009,5,WH-SOUTH,retail,90.0,,
2026-01-31,SKU-FIL-009,5,WH-SOUTH,online,90.0,,
2026-02-01,SKU-FIL-009,0,WH-SOUTH,online,0.0,,
2026-02-02,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-02-03,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-02-04,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-02-05,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-02-06,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-02-07,SKU-FIL-009,0,WH-SOUTH,online,0.0,,
2026-02-08,SKU-FIL-009,0,WH-SOUTH,online,0.0,,
2026-02-09,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-02-10,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-02-11,SKU-FIL-009,5,WH-SOUTH,retail,90.0,,
2026-02-12,SKU-FIL-009,4,WH-SOUTH,retail,72.0,,
2026-02-13,SKU-FIL-009,4,WH-SOUTH,retail,72.0,,
2026-02-14,SKU-FIL-009,0,WH-SOUTH,online,0.0,,
2026-02-15,SKU-FIL-009,0,WH-SOUTH,online,0.0,,
2026-02-16,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-02-17,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-02-18,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-02-19,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-02-20,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-02-21,SKU-FIL-009,0,WH-SOUTH,online,0.0,,
2026-02-22,SKU-FIL-009,0,WH-SOUTH,online,0.0,,
2026-02-23,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-02-24,SKU-FIL-009,3,WH-SOUTH,retail,54.0,,
2026-02-25,SKU-FIL-009,5,WH-SOUTH,retail,90.0,,
2026-02-26,SKU-FIL-009,4,WH-SOUTH,retail,72.0,,
2026-02-27,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-02-28,SKU-FIL-009,0,WH-SOUTH,online,0.0,,
2026-03-01,SKU-FIL-009,0,WH-SOUTH,online,0.0,,
2026-03-02,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-03-03,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-03-04,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-03-05,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-03-06,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-03-07,SKU-FIL-009,0,WH-SOUTH,online,0.0,,
2026-03-08,SKU-FIL-009,0,WH-SOUTH,online,0.0,,
2026-03-09,SKU-FIL-009,4,WH-SOUTH,retail,72.0,,
2026-03-10,SKU-FIL-009,3,WH-SOUTH,retail,54.0,,
2026-03-11,SKU-FIL-009,4,WH-SOUTH,retail,72.0,,
2026-03-12,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-03-13,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-03-14,SKU-FIL-009,0,WH-SOUTH,online,0.0,,
2026-03-15,SKU-FIL-009,0,WH-SOUTH,online,0.0,,
2026-03-16,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-03-17,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-03-18,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-03-19,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
2026-03-20,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,
