review_item_id,planning_run_id,period_start,period_end,workstation_id,workstation_name,operation_id,issue_type,issue_severity,issue_description,recommended_review_action,auto_action_allowed,advisory_only_flag
QAC-REV-0001,PHASE4-MPS-20260701125813,2026-06-29,2026-07-05,WS-FRAME-PREP,Frame Preparation Station,MT-OP-010,LARGE_OTHER_DEFECT_DISPOSITION,MEDIUM,defect_rate=0.0400; rework_hours=0.20; processing_trend=IMPROVING; adjusted_hours=19.29,REVIEW_QUALITY_REWORK_AND_PROCESSING_TIME,False,True
QAC-REV-0235,PHASE4-MPS-20260701125813,2026-08-31,2026-09-06,WS-FINAL-ASM,Final Assembly Station,,QUALITY_ADJUSTED_CAPACITY_RISK,CRITICAL,Quality-adjusted utilization is 399.60% with delta 45.06 percentage points.,REVIEW_WORKSTATION_CAPACITY_AND_QUALITY_DRIVERS,False,True
QAC-REV-0236,PHASE4-MPS-20260701125813,2026-08-31,2026-09-06,WS-FORK-SUSP,Fork and Suspension Prep Station,,QUALITY_ADJUSTED_CAPACITY_RISK,HIGH,Quality-adjusted utilization is 118.62% with delta 8.18 percentage points.,REVIEW_WORKSTATION_CAPACITY_AND_QUALITY_DRIVERS,False,True
QAC-REV-0237,PHASE4-MPS-20260701125813,2026-08-31,2026-09-06,WS-FRAME-PREP,Frame Preparation Station,,QUALITY_ADJUSTED_CAPACITY_RISK,CRITICAL,Quality-adjusted utilization is 202.70% with delta 0.00 percentage points.,REVIEW_WORKSTATION_CAPACITY_AND_QUALITY_DRIVERS,False,True
QAC-REV-0238,PHASE4-MPS-20260701125813,2026-08-31,2026-09-06,WS-PACK,Packaging Station,,QUALITY_ADJUSTED_CAPACITY_RISK,HIGH,Quality-adjusted utilization is 129.49% with delta 0.26 percentage points.,REVIEW_WORKSTATION_CAPACITY_AND_QUALITY_DRIVERS,False,True
QAC-REV-0239,PHASE4-MPS-20260701125813,2026-08-31,2026-09-06,WS-QC,Final Quality Control Station,,QUALITY_ADJUSTED_CAPACITY_RISK,CRITICAL,Quality-adjusted utilization is 165.01% with delta 4.23 percentage points.,REVIEW_WORKSTATION_CAPACITY_AND_QUALITY_DRIVERS,False,True
QAC-REV-0240,PHASE4-MPS-20260701125813,2026-08-31,2026-09-06,WS-WHEEL-SUB,Wheel Subassembly Station,,QUALITY_ADJUSTED_CAPACITY_RISK,CRITICAL,Quality-adjusted utilization is 252.60% with delta 18.28 percentage points.,REVIEW_WORKSTATION_CAPACITY_AND_QUALITY_DRIVERS,False,True
QAC-REV-0241,PHASE4-MPS-20260701125813,2026-09-07,2026-09-13,WS-BRAKE-SUB,Brake Subassembly Station,,QUALITY_ADJUSTED_CAPACITY_RISK,CRITICAL,Quality-adjusted utilization is 187.81% with delta 2.34 percentage points.,REVIEW_WORKSTATION_CAPACITY_AND_QUALITY_DRIVERS,False,True
QAC-REV-0242,PHASE4-MPS-20260701125813,2026-09-07,2026-09-13,WS-FINAL-ASM,Final Assembly Station,,QUALITY_ADJUSTED_CAPACITY_RISK,CRITICAL,Quality-adjusted utilization is 399.60% with delta 45.06 percentage points.,REVIEW_WORKSTATION_CAPACITY_AND_QUALITY_DRIVERS,False,True
QAC-REV-0243,PHASE4-MPS-20260701125813,2026-09-07,2026-09-13,WS-FORK-SUSP,Fork and Suspension Prep Station,,QUALITY_ADJUSTED_CAPACITY_RISK,HIGH,Quality-adjusted utilization is 118.62% with delta 8.18 percentage points.,REVIEW_WORKSTATION_CAPACITY_AND_QUALITY_DRIVERS,False,True
QAC-REV-0244,PHASE4-MPS-20260701125813,2026-09-07,2026-09-13,WS-FRAME-PREP,Frame Preparation Station,,QUALITY_ADJUSTED_CAPACITY_RISK,CRITICAL,Quality-adjusted utilization is 202.70% with delta 0.00 percentage points.,REVIEW_WORKSTATION_CAPACITY_AND_QUALITY_DRIVERS,False,True
QAC-REV-0245,PHASE4-MPS-20260701125813,2026-09-07,2026-09-13,WS-PACK,Packaging Station,,QUALITY_ADJUSTED_CAPACITY_RISK,HIGH,Quality-adjusted utilization is 129.49% with delta 0.26 percentage points.,REVIEW_WORKSTATION_CAPACITY_AND_QUALITY_DRIVERS,False,True
QAC-REV-0246,PHASE4-MPS-20260701125813,2026-09-07,2026-09-13,WS-QC,Final Quality Control Station,,QUALITY_ADJUSTED_CAPACITY_RISK,CRITICAL,Quality-adjusted utilization is 165.01% with delta 4.23 percentage points.,REVIEW_WORKSTATION_CAPACITY_AND_QUALITY_DRIVERS,False,True
QAC-REV-0247,PHASE4-MPS-20260701125813,2026-09-07,2026-09-13,WS-WHEEL-SUB,Wheel Subassembly Station,,QUALITY_ADJUSTED_CAPACITY_RISK,CRITICAL,Quality-adjusted utilization is 252.60% with delta 18.28 percentage points.,REVIEW_WORKSTATION_CAPACITY_AND_QUALITY_DRIVERS,False,True
QAC-REV-0248,PHASE4-MPS-20260701125813,2026-09-14,2026-09-20,WS-BRAKE-SUB,Brake Subassembly Station,,QUALITY_ADJUSTED_CAPACITY_RISK,CRITICAL,Quality-adjusted utilization is 187.81% with delta 2.34 percentage points.,REVIEW_WORKSTATION_CAPACITY_AND_QUALITY_DRIVERS,False,True
QAC-REV-0249,PHASE4-MPS-20260701125813,2026-09-14,2026-09-20,WS-FINAL-ASM,Final Assembly Station,,QUALITY_ADJUSTED_CAPACITY_RISK,CRITICAL,Quality-adjusted utilization is 399.60% with delta 45.06 percentage points.,REVIEW_WORKSTATION_CAPACITY_AND_QUALITY_DRIVERS,False,True
QAC-REV-0250,PHASE4-MPS-20260701125813,2026-09-14,2026-09-20,WS-FORK-SUSP,Fork and Suspension Prep Station,,QUALITY_ADJUSTED_CAPACITY_RISK,HIGH,Quality-adjusted utilization is 118.62% with delta 8.18 percentage points.,REVIEW_WORKSTATION_CAPACITY_AND_QUALITY_DRIVERS,False,True
QAC-REV-0251,PHASE4-MPS-20260701125813,2026-09-14,2026-09-20,WS-FRAME-PREP,Frame Preparation Station,,QUALITY_ADJUSTED_CAPACITY_RISK,CRITICAL,Quality-adjusted utilization is 202.70% with delta 0.00 percentage points.,REVIEW_WORKSTATION_CAPACITY_AND_QUALITY_DRIVERS,False,True
QAC-REV-0252,PHASE4-MPS-20260701125813,2026-09-14,2026-09-20,WS-PACK,Packaging Station,,QUALITY_ADJUSTED_CAPACITY_RISK,HIGH,Quality-adjusted utilization is 129.49% with delta 0.26 percentage points.,REVIEW_WORKSTATION_CAPACITY_AND_QUALITY_DRIVERS,False,True
QAC-REV-0253,PHASE4-MPS-20260701125813,2026-09-14,2026-09-20,WS-QC,Final Quality Control Station,,QUALITY_ADJUSTED_CAPACITY_RISK,CRITICAL,Quality-adjusted utilization is 165.01% with delta 4.23 percentage points.,REVIEW_WORKSTATION_CAPACITY_AND_QUALITY_DRIVERS,False,True
QAC-REV-0254,PHASE4-MPS-20260701125813,2026-09-14,2026-09-20,WS-WHEEL-SUB,Wheel Subassembly Station,,QUALITY_ADJUSTED_CAPACITY_RISK,CRITICAL,Quality-adjusted utilization is 252.60% with delta 18.28 percentage points.,REVIEW_WORKSTATION_CAPACITY_AND_QUALITY_DRIVERS,False,True
QAC-REV-0255,PHASE4-MPS-20260701125813,2026-09-21,2026-09-27,WS-BRAKE-SUB,Brake Subassembly Station,,QUALITY_ADJUSTED_CAPACITY_RISK,CRITICAL,Quality-adjusted utilization is 187.81% with delta 2.34 percentage points.,REVIEW_WORKSTATION_CAPACITY_AND_QUALITY_DRIVERS,False,True
QAC-REV-0256,PHASE4-MPS-20260701125813,2026-09-21,2026-09-27,WS-FINAL-ASM,Final Assembly Station,,QUALITY_ADJUSTED_CAPACITY_RISK,CRITICAL,Quality-adjusted utilization is 399.60% with delta 45.06 percentage points.,REVIEW_WORKSTATION_CAPACITY_AND_QUALITY_DRIVERS,False,True
QAC-REV-0257,PHASE4-MPS-20260701125813,2026-09-21,2026-09-27,WS-FORK-SUSP,Fork and Suspension Prep Station,,QUALITY_ADJUSTED_CAPACITY_RISK,HIGH,Quality-adjusted utilization is 118.62% with delta 8.18 percentage points.,REVIEW_WORKSTATION_CAPACITY_AND_QUALITY_DRIVERS,False,True
QAC-REV-0258,PHASE4-MPS-20260701125813,2026-09-21,2026-09-27,WS-FRAME-PREP,Frame Preparation Station,,QUALITY_ADJUSTED_CAPACITY_RISK,CRITICAL,Quality-adjusted utilization is 202.70% with delta 0.00 percentage points.,REVIEW_WORKSTATION_CAPACITY_AND_QUALITY_DRIVERS,False,True
QAC-REV-0259,PHASE4-MPS-20260701125813,2026-09-21,2026-09-27,WS-PACK,Packaging Station,,QUALITY_ADJUSTED_CAPACITY_RISK,HIGH,Quality-adjusted utilization is 129.49% with delta 0.26 percentage points.,REVIEW_WORKSTATION_CAPACITY_AND_QUALITY_DRIVERS,False,True
QAC-REV-0260,PHASE4-MPS-20260701125813,2026-09-21,2026-09-27,WS-QC,Final Quality Control Station,,QUALITY_ADJUSTED_CAPACITY_RISK,CRITICAL,Quality-adjusted utilization is 165.01% with delta 4.23 percentage points.,REVIEW_WORKSTATION_CAPACITY_AND_QUALITY_DRIVERS,False,True
QAC-REV-0261,PHASE4-MPS-20260701125813,2026-09-21,2026-09-27,WS-WHEEL-SUB,Wheel Subassembly Station,,QUALITY_ADJUSTED_CAPACITY_RISK,CRITICAL,Quality-adjusted utilization is 252.60% with delta 18.28 percentage points.,REVIEW_WORKSTATION_CAPACITY_AND_QUALITY_DRIVERS,False,True
QAC-REV-0262,PHASE4-MPS-20260701125813,,,WS-BRAKE-SUB,Brake Subassembly Station,,QUALITY_WORSENED_BOTTLENECK_RISK,CRITICAL,Original bottleneck level=CRITICAL; quality impact=CRITICAL; max adjusted utilization=187.81%; extra rework hours=10.77.,REVIEW_BOTTLENECK_QUALITY_IMPACT,False,True
QAC-REV-0263,PHASE4-MPS-20260701125813,,,WS-FINAL-ASM,Final Assembly Station,,QUALITY_WORSENED_BOTTLENECK_RISK,CRITICAL,Original bottleneck level=CRITICAL; quality impact=CRITICAL; max adjusted utilization=399.60%; extra rework hours=46.97.,REVIEW_BOTTLENECK_QUALITY_IMPACT,False,True
QAC-REV-0264,PHASE4-MPS-20260701125813,,,WS-FORK-SUSP,Fork and Suspension Prep Station,,QUALITY_WORSENED_BOTTLENECK_RISK,HIGH,Original bottleneck level=HIGH; quality impact=HIGH; max adjusted utilization=118.62%; extra rework hours=11.72.,REVIEW_BOTTLENECK_QUALITY_IMPACT,False,True
QAC-REV-0265,PHASE4-MPS-20260701125813,,,WS-FRAME-PREP,Frame Preparation Station,,QUALITY_WORSENED_BOTTLENECK_RISK,CRITICAL,Original bottleneck level=CRITICAL; quality impact=CRITICAL; max adjusted utilization=202.70%; extra rework hours=9.60.,REVIEW_BOTTLENECK_QUALITY_IMPACT,False,True
QAC-REV-0266,PHASE4-MPS-20260701125813,,,WS-PACK,Packaging Station,,QUALITY_WORSENED_BOTTLENECK_RISK,HIGH,Original bottleneck level=HIGH; quality impact=HIGH; max adjusted utilization=129.49%; extra rework hours=1.20.,REVIEW_BOTTLENECK_QUALITY_IMPACT,False,True
QAC-REV-0267,PHASE4-MPS-20260701125813,,,WS-QC,Final Quality Control Station,,QUALITY_WORSENED_BOTTLENECK_RISK,CRITICAL,Original bottleneck level=HIGH; quality impact=CRITICAL; max adjusted utilization=165.01%; extra rework hours=19.46.,REVIEW_BOTTLENECK_QUALITY_IMPACT,False,True
QAC-REV-0268,PHASE4-MPS-20260701125813,,,WS-WHEEL-SUB,Wheel Subassembly Station,,QUALITY_WORSENED_BOTTLENECK_RISK,CRITICAL,Original bottleneck level=CRITICAL; quality impact=CRITICAL; max adjusted utilization=252.60%; extra rework hours=19.22.,REVIEW_BOTTLENECK_QUALITY_IMPACT,False,True
QAC-REV-0269,PHASE4-MPS-20260701125813,2026-06-29,2026-07-05,WS-FRAME-PREP,,MT-OP-010,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 0.92; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0270,PHASE4-MPS-20260701125813,2026-06-29,2026-07-05,WS-FORK-SUSP,,MT-OP-020,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.07; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0271,PHASE4-MPS-20260701125813,2026-06-29,2026-07-05,WS-WHEEL-SUB,,MT-OP-030,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.02; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0272,PHASE4-MPS-20260701125813,2026-06-29,2026-07-05,WS-BRAKE-SUB,,MT-OP-040,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 0.71; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0273,PHASE4-MPS-20260701125813,2026-06-29,2026-07-05,WS-FINAL-ASM,,MT-OP-050,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.43; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0274,PHASE4-MPS-20260701125813,2026-06-29,2026-07-05,WS-QC,,MT-OP-060,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.01; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0275,PHASE4-MPS-20260701125813,2026-06-29,2026-07-05,WS-PACK,,MT-OP-070,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 0.63; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0276,PHASE4-MPS-20260701125813,2026-07-06,2026-07-12,WS-FRAME-PREP,,MT-OP-010,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.69; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0277,PHASE4-MPS-20260701125813,2026-07-06,2026-07-12,WS-FORK-SUSP,,MT-OP-020,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.96; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0278,PHASE4-MPS-20260701125813,2026-07-06,2026-07-12,WS-WHEEL-SUB,,MT-OP-030,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.86; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0279,PHASE4-MPS-20260701125813,2026-07-06,2026-07-12,WS-BRAKE-SUB,,MT-OP-040,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.31; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0280,PHASE4-MPS-20260701125813,2026-07-06,2026-07-12,WS-FINAL-ASM,,MT-OP-050,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 2.62; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0281,PHASE4-MPS-20260701125813,2026-07-06,2026-07-12,WS-QC,,MT-OP-060,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.85; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0282,PHASE4-MPS-20260701125813,2026-07-06,2026-07-12,WS-PACK,,MT-OP-070,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.16; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0283,PHASE4-MPS-20260701125813,2026-07-13,2026-07-19,WS-FRAME-PREP,,MT-OP-010,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.69; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0284,PHASE4-MPS-20260701125813,2026-07-13,2026-07-19,WS-FORK-SUSP,,MT-OP-020,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.96; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0285,PHASE4-MPS-20260701125813,2026-07-13,2026-07-19,WS-WHEEL-SUB,,MT-OP-030,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.86; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0286,PHASE4-MPS-20260701125813,2026-07-13,2026-07-19,WS-BRAKE-SUB,,MT-OP-040,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.31; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0287,PHASE4-MPS-20260701125813,2026-07-13,2026-07-19,WS-FINAL-ASM,,MT-OP-050,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 2.62; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0288,PHASE4-MPS-20260701125813,2026-07-13,2026-07-19,WS-QC,,MT-OP-060,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.85; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0289,PHASE4-MPS-20260701125813,2026-07-13,2026-07-19,WS-PACK,,MT-OP-070,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.16; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0290,PHASE4-MPS-20260701125813,2026-07-20,2026-07-26,WS-FRAME-PREP,,MT-OP-010,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.69; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0291,PHASE4-MPS-20260701125813,2026-07-20,2026-07-26,WS-FORK-SUSP,,MT-OP-020,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.96; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0292,PHASE4-MPS-20260701125813,2026-07-20,2026-07-26,WS-WHEEL-SUB,,MT-OP-030,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.86; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0293,PHASE4-MPS-20260701125813,2026-07-20,2026-07-26,WS-BRAKE-SUB,,MT-OP-040,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.31; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0294,PHASE4-MPS-20260701125813,2026-07-20,2026-07-26,WS-FINAL-ASM,,MT-OP-050,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 2.62; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0295,PHASE4-MPS-20260701125813,2026-07-20,2026-07-26,WS-QC,,MT-OP-060,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.85; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0296,PHASE4-MPS-20260701125813,2026-07-20,2026-07-26,WS-PACK,,MT-OP-070,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.16; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0297,PHASE4-MPS-20260701125813,2026-07-27,2026-08-02,WS-FRAME-PREP,,MT-OP-010,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.69; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0298,PHASE4-MPS-20260701125813,2026-07-27,2026-08-02,WS-FORK-SUSP,,MT-OP-020,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.96; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0299,PHASE4-MPS-20260701125813,2026-07-27,2026-08-02,WS-WHEEL-SUB,,MT-OP-030,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.86; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0300,PHASE4-MPS-20260701125813,2026-07-27,2026-08-02,WS-BRAKE-SUB,,MT-OP-040,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.31; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0301,PHASE4-MPS-20260701125813,2026-07-27,2026-08-02,WS-FINAL-ASM,,MT-OP-050,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 2.62; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0302,PHASE4-MPS-20260701125813,2026-07-27,2026-08-02,WS-QC,,MT-OP-060,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.85; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0303,PHASE4-MPS-20260701125813,2026-07-27,2026-08-02,WS-PACK,,MT-OP-070,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.16; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0304,PHASE4-MPS-20260701125813,2026-08-03,2026-08-09,WS-FRAME-PREP,,MT-OP-010,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.69; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0305,PHASE4-MPS-20260701125813,2026-08-03,2026-08-09,WS-FORK-SUSP,,MT-OP-020,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.96; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0306,PHASE4-MPS-20260701125813,2026-08-03,2026-08-09,WS-WHEEL-SUB,,MT-OP-030,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.86; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0307,PHASE4-MPS-20260701125813,2026-08-03,2026-08-09,WS-BRAKE-SUB,,MT-OP-040,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.31; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0308,PHASE4-MPS-20260701125813,2026-08-03,2026-08-09,WS-FINAL-ASM,,MT-OP-050,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 2.62; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0309,PHASE4-MPS-20260701125813,2026-08-03,2026-08-09,WS-QC,,MT-OP-060,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.85; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0310,PHASE4-MPS-20260701125813,2026-08-03,2026-08-09,WS-PACK,,MT-OP-070,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.16; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0311,PHASE4-MPS-20260701125813,2026-08-10,2026-08-16,WS-FRAME-PREP,,MT-OP-010,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.69; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0312,PHASE4-MPS-20260701125813,2026-08-10,2026-08-16,WS-FORK-SUSP,,MT-OP-020,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.96; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0313,PHASE4-MPS-20260701125813,2026-08-10,2026-08-16,WS-WHEEL-SUB,,MT-OP-030,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.86; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0314,PHASE4-MPS-20260701125813,2026-08-10,2026-08-16,WS-BRAKE-SUB,,MT-OP-040,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.31; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0315,PHASE4-MPS-20260701125813,2026-08-10,2026-08-16,WS-FINAL-ASM,,MT-OP-050,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 2.62; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0316,PHASE4-MPS-20260701125813,2026-08-10,2026-08-16,WS-QC,,MT-OP-060,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.85; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0317,PHASE4-MPS-20260701125813,2026-08-10,2026-08-16,WS-PACK,,MT-OP-070,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.16; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0318,PHASE4-MPS-20260701125813,2026-08-17,2026-08-23,WS-FRAME-PREP,,MT-OP-010,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.69; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0319,PHASE4-MPS-20260701125813,2026-08-17,2026-08-23,WS-FORK-SUSP,,MT-OP-020,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.96; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
