review_item_id,planning_run_id,alternative_id,schedule_candidate_id,finished_sku,operation_id,issue_type,issue_severity,issue_description,recommended_review_action,auto_action_allowed,advisory_only_flag
SALT-REV-1064,PHASE4-MPS-20260726202343,ALT-BN-CP,,SKU-BIKE-MT-001,MT-OP-050,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1065,PHASE4-MPS-20260726202343,ALT-BN-CP,,SKU-BIKE-MT-001,MT-OP-060,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1066,PHASE4-MPS-20260726202343,ALT-BN-CP,,SKU-BIKE-MT-001,MT-OP-020,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1067,PHASE4-MPS-20260726202343,ALT-BN-CP,,SKU-BIKE-MT-001,MT-OP-050,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1068,PHASE4-MPS-20260726202343,ALT-BN-CP,,SKU-BIKE-MT-001,MT-OP-060,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1069,PHASE4-MPS-20260726202343,ALT-BN-CP,,SKU-BIKE-MT-001,MT-OP-020,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1070,PHASE4-MPS-20260726202343,ALT-BN-CP,,SKU-BIKE-MT-001,MT-OP-050,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1071,PHASE4-MPS-20260726202343,ALT-BN-CP,,SKU-BIKE-MT-001,MT-OP-060,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1072,PHASE4-MPS-20260726202343,ALT-BN-CP,,SKU-BIKE-MT-001,MT-OP-020,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1073,PHASE4-MPS-20260726202343,ALT-BN-CP,,SKU-BIKE-MT-001,MT-OP-050,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1074,PHASE4-MPS-20260726202343,ALT-BN-CP,,SKU-BIKE-MT-001,MT-OP-060,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1075,PHASE4-MPS-20260726202343,ALT-BN-CP,,SKU-BIKE-MT-001,MT-OP-020,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1076,PHASE4-MPS-20260726202343,ALT-BN-CP,,SKU-BIKE-MT-001,MT-OP-050,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1077,PHASE4-MPS-20260726202343,ALT-BN-CP,,SKU-BIKE-MT-001,MT-OP-060,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1078,PHASE4-MPS-20260726202343,ALT-BN-CP,,SKU-BIKE-MT-001,MT-OP-020,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1079,PHASE4-MPS-20260726202343,ALT-BN-CP,,SKU-BIKE-MT-001,MT-OP-050,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1080,PHASE4-MPS-20260726202343,ALT-BN-CP,,SKU-BIKE-MT-001,MT-OP-060,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1081,PHASE4-MPS-20260726202343,ALT-BN-CP,,SKU-BIKE-MT-001,MT-OP-020,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1082,PHASE4-MPS-20260726202343,ALT-BN-CP,,SKU-BIKE-MT-001,MT-OP-050,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1083,PHASE4-MPS-20260726202343,ALT-BN-CP,,SKU-BIKE-MT-001,MT-OP-060,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1084,PHASE4-MPS-20260726202343,ALT-BN-CP,,SKU-BIKE-MT-001,MT-OP-020,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1085,PHASE4-MPS-20260726202343,ALT-BN-CP,,SKU-BIKE-MT-001,MT-OP-050,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1086,PHASE4-MPS-20260726202343,ALT-BN-CP,,SKU-BIKE-MT-001,MT-OP-060,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1087,PHASE4-MPS-20260726202343,ALT-BN-CP,,SKU-BIKE-MT-001,MT-OP-020,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1088,PHASE4-MPS-20260726202343,ALT-BN-CP,,SKU-BIKE-MT-001,MT-OP-050,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1089,PHASE4-MPS-20260726202343,ALT-BN-CP,,SKU-BIKE-MT-001,MT-OP-060,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1090,PHASE4-MPS-20260726202343,ALT-BN-CP,,SKU-BIKE-MT-001,MT-OP-020,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1091,PHASE4-MPS-20260726202343,ALT-BN-CP,,SKU-BIKE-MT-001,MT-OP-050,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1092,PHASE4-MPS-20260726202343,ALT-BN-CP,,SKU-BIKE-MT-001,MT-OP-060,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1093,PHASE4-MPS-20260726202343,ALT-BN-CP,,SKU-BIKE-MT-001,MT-OP-020,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1094,PHASE4-MPS-20260726202343,ALT-SETUP,,SKU-BIKE-MT-001,MT-OP-050,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1095,PHASE4-MPS-20260726202343,ALT-SETUP,,SKU-BIKE-MT-001,MT-OP-050,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1096,PHASE4-MPS-20260726202343,ALT-SETUP,,SKU-BIKE-MT-001,MT-OP-010,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status OUTPUT_BUFFER_CAPACITY_BLOCK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1097,PHASE4-MPS-20260726202343,ALT-SETUP,,SKU-BIKE-MT-001,MT-OP-010,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status OUTPUT_BUFFER_CAPACITY_BLOCK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1098,PHASE4-MPS-20260726202343,ALT-SETUP,,SKU-BIKE-MT-001,MT-OP-010,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status OUTPUT_BUFFER_CAPACITY_BLOCK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1099,PHASE4-MPS-20260726202343,ALT-SETUP,,SKU-BIKE-MT-001,MT-OP-010,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status OUTPUT_BUFFER_CAPACITY_BLOCK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1100,PHASE4-MPS-20260726202343,ALT-SETUP,,SKU-BIKE-MT-001,MT-OP-010,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status OUTPUT_BUFFER_CAPACITY_BLOCK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1101,PHASE4-MPS-20260726202343,ALT-SETUP,,SKU-BIKE-MT-001,MT-OP-010,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status OUTPUT_BUFFER_CAPACITY_BLOCK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1102,PHASE4-MPS-20260726202343,ALT-SETUP,,SKU-BIKE-MT-001,MT-OP-010,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status OUTPUT_BUFFER_CAPACITY_BLOCK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1103,PHASE4-MPS-20260726202343,ALT-SETUP,,SKU-BIKE-MT-001,MT-OP-010,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status OUTPUT_BUFFER_CAPACITY_BLOCK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1104,PHASE4-MPS-20260726202343,ALT-SETUP,,SKU-BIKE-MT-001,MT-OP-010,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status OUTPUT_BUFFER_CAPACITY_BLOCK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1105,PHASE4-MPS-20260726202343,ALT-SETUP,,SKU-BIKE-MT-001,MT-OP-010,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status OUTPUT_BUFFER_CAPACITY_BLOCK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1106,PHASE4-MPS-20260726202343,ALT-SETUP,,SKU-BIKE-MT-001,MT-OP-010,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status OUTPUT_BUFFER_CAPACITY_BLOCK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1107,PHASE4-MPS-20260726202343,ALT-SETUP,,SKU-BIKE-MT-001,MT-OP-010,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status OUTPUT_BUFFER_CAPACITY_BLOCK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1108,PHASE4-MPS-20260726202343,ALT-SETUP,,SKU-BIKE-MT-001,MT-OP-020,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1109,PHASE4-MPS-20260726202343,ALT-SETUP,,SKU-BIKE-MT-001,MT-OP-020,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1110,PHASE4-MPS-20260726202343,ALT-SETUP,,SKU-BIKE-MT-001,MT-OP-020,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1111,PHASE4-MPS-20260726202343,ALT-SETUP,,SKU-BIKE-MT-001,MT-OP-020,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1112,PHASE4-MPS-20260726202343,ALT-SETUP,,SKU-BIKE-MT-001,MT-OP-020,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1113,PHASE4-MPS-20260726202343,ALT-SETUP,,SKU-BIKE-MT-001,MT-OP-020,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1114,PHASE4-MPS-20260726202343,ALT-SETUP,,SKU-BIKE-MT-001,MT-OP-020,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1115,PHASE4-MPS-20260726202343,ALT-SETUP,,SKU-BIKE-MT-001,MT-OP-020,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1116,PHASE4-MPS-20260726202343,ALT-SETUP,,SKU-BIKE-MT-001,MT-OP-020,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1117,PHASE4-MPS-20260726202343,ALT-SETUP,,SKU-BIKE-MT-001,MT-OP-020,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1118,PHASE4-MPS-20260726202343,ALT-SETUP,,SKU-BIKE-MT-001,MT-OP-020,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1119,PHASE4-MPS-20260726202343,ALT-SETUP,,SKU-BIKE-MT-001,MT-OP-020,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1120,PHASE4-MPS-20260726202343,ALT-SETUP,,SKU-BIKE-MT-001,MT-OP-020,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1121,PHASE4-MPS-20260726202343,ALT-SETUP,,SKU-BIKE-MT-001,MT-OP-020,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1122,PHASE4-MPS-20260726202343,ALT-SETUP,,SKU-BIKE-MT-001,MT-OP-040,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1123,PHASE4-MPS-20260726202343,ALT-SETUP,,SKU-BIKE-MT-001,MT-OP-040,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1124,PHASE4-MPS-20260726202343,ALT-SETUP,,SKU-BIKE-MT-001,MT-OP-040,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1125,PHASE4-MPS-20260726202343,ALT-SETUP,,SKU-BIKE-MT-001,MT-OP-040,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1126,PHASE4-MPS-20260726202343,ALT-SETUP,,SKU-BIKE-MT-001,MT-OP-040,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1127,PHASE4-MPS-20260726202343,ALT-SETUP,,SKU-BIKE-MT-001,MT-OP-040,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1128,PHASE4-MPS-20260726202343,ALT-SETUP,,SKU-BIKE-MT-001,MT-OP-040,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1129,PHASE4-MPS-20260726202343,ALT-SETUP,,SKU-BIKE-MT-001,MT-OP-040,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1130,PHASE4-MPS-20260726202343,ALT-SETUP,,SKU-BIKE-MT-001,MT-OP-040,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1131,PHASE4-MPS-20260726202343,ALT-SETUP,,SKU-BIKE-MT-001,MT-OP-040,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1132,PHASE4-MPS-20260726202343,ALT-SETUP,,SKU-BIKE-MT-001,MT-OP-040,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1133,PHASE4-MPS-20260726202343,ALT-SETUP,,SKU-BIKE-MT-001,MT-OP-040,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1134,PHASE4-MPS-20260726202343,ALT-SETUP,,SKU-BIKE-MT-001,MT-OP-040,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1135,PHASE4-MPS-20260726202343,ALT-SETUP,,SKU-BIKE-MT-001,MT-OP-040,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1136,PHASE4-MPS-20260726202343,ALT-SETUP,,SKU-BIKE-MT-001,MT-OP-060,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1137,PHASE4-MPS-20260726202343,ALT-SETUP,,SKU-BIKE-MT-001,MT-OP-060,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1138,PHASE4-MPS-20260726202343,ALT-SETUP,,SKU-BIKE-MT-001,MT-OP-030,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1139,PHASE4-MPS-20260726202343,ALT-SETUP,,SKU-BIKE-MT-001,MT-OP-030,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1140,PHASE4-MPS-20260726202343,ALT-SETUP,,SKU-BIKE-MT-001,MT-OP-030,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1141,PHASE4-MPS-20260726202343,ALT-SETUP,,SKU-BIKE-MT-001,MT-OP-030,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1142,PHASE4-MPS-20260726202343,ALT-SETUP,,SKU-BIKE-MT-001,MT-OP-030,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1143,PHASE4-MPS-20260726202343,ALT-SETUP,,SKU-BIKE-MT-001,MT-OP-030,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1144,PHASE4-MPS-20260726202343,ALT-SETUP,,SKU-BIKE-MT-001,MT-OP-030,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1145,PHASE4-MPS-20260726202343,ALT-SETUP,,SKU-BIKE-MT-001,MT-OP-030,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1146,PHASE4-MPS-20260726202343,ALT-SETUP,,SKU-BIKE-MT-001,MT-OP-030,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1147,PHASE4-MPS-20260726202343,ALT-SETUP,,SKU-BIKE-MT-001,MT-OP-030,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1148,PHASE4-MPS-20260726202343,ALT-SETUP,,SKU-BIKE-MT-001,MT-OP-030,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1149,PHASE4-MPS-20260726202343,ALT-SETUP,,SKU-BIKE-MT-001,MT-OP-030,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1150,PHASE4-MPS-20260726202343,ALT-SETUP,,SKU-BIKE-MT-001,MT-OP-030,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1151,PHASE4-MPS-20260726202343,ALT-SETUP,,SKU-BIKE-MT-001,MT-OP-030,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1152,PHASE4-MPS-20260726202343,ALT-SETUP,,SKU-BIKE-MT-001,MT-OP-050,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1153,PHASE4-MPS-20260726202343,ALT-SETUP,,SKU-BIKE-MT-001,MT-OP-050,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status OUTPUT_BUFFER_CAPACITY_BLOCK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1154,PHASE4-MPS-20260726202343,ALT-SETUP,,SKU-BIKE-MT-001,MT-OP-050,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status OUTPUT_BUFFER_CAPACITY_BLOCK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1155,PHASE4-MPS-20260726202343,ALT-SETUP,,SKU-BIKE-MT-001,MT-OP-050,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status OUTPUT_BUFFER_CAPACITY_BLOCK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1156,PHASE4-MPS-20260726202343,ALT-SETUP,,SKU-BIKE-MT-001,MT-OP-050,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status OUTPUT_BUFFER_CAPACITY_BLOCK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1157,PHASE4-MPS-20260726202343,ALT-SETUP,,SKU-BIKE-MT-001,MT-OP-050,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status OUTPUT_BUFFER_CAPACITY_BLOCK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1158,PHASE4-MPS-20260726202343,ALT-SETUP,,SKU-BIKE-MT-001,MT-OP-050,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status OUTPUT_BUFFER_CAPACITY_BLOCK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1159,PHASE4-MPS-20260726202343,ALT-SETUP,,SKU-BIKE-MT-001,MT-OP-050,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status OUTPUT_BUFFER_CAPACITY_BLOCK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1160,PHASE4-MPS-20260726202343,ALT-SETUP,,SKU-BIKE-MT-001,MT-OP-050,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status OUTPUT_BUFFER_CAPACITY_BLOCK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1161,PHASE4-MPS-20260726202343,ALT-SETUP,,SKU-BIKE-MT-001,MT-OP-050,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status OUTPUT_BUFFER_CAPACITY_BLOCK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1162,PHASE4-MPS-20260726202343,ALT-SETUP,,SKU-BIKE-MT-001,MT-OP-050,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status OUTPUT_BUFFER_CAPACITY_BLOCK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1163,PHASE4-MPS-20260726202343,ALT-SETUP,,SKU-BIKE-MT-001,MT-OP-050,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status OUTPUT_BUFFER_CAPACITY_BLOCK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-1164,PHASE4-MPS-20260726202343,ALT-SETUP,,SKU-BIKE-MT-001,MT-OP-050,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status OUTPUT_BUFFER_CAPACITY_BLOCK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
