planning_run_id,schedule_candidate_id,finished_sku,operation_id,operation_name,operation_sequence,predecessor_operation_ids,successor_operation_ids,workstation_id,workstation_name,machine_id,machine_name,candidate_schedule_period,candidate_schedule_day,candidate_schedule_shift,estimated_operation_duration_minutes,earliest_start_offset_minutes,earliest_finish_offset_minutes,slack_time_minutes,critical_path_flag,can_run_in_parallel_flag,merge_operation_flag,operation_precedence_status,operation_schedule_status,source_phase,advisory_only_flag
PHASE4-MPS-20260711131832,PSC-SKU-BIKE-ROAD-001-20260907,SKU-BIKE-ROAD-001,ROAD-OP-010,Frame Preparation,10,,ROAD-OP-020;ROAD-OP-030,WS-FRAME-PREP,Frame Preparation Station,M-FRAME-JIG-001,Frame Jig and Alignment Fixture,2026-09-07,2026-09-07,SHIFT-A,23.2221,0.0,23.2221,0.0,True,False,False,PRECEDENCE_OK,MAINTENANCE_REVIEW,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260711131832,PSC-SKU-BIKE-ROAD-001-20260907,SKU-BIKE-ROAD-001,ROAD-OP-020,Wheel Subassembly,20,ROAD-OP-010,ROAD-OP-040,WS-WHEEL-SUB,Wheel Subassembly Station,M-WHEEL-TRUE-001,Wheel Truing Stand,2026-09-07,2026-09-07,SHIFT-A,29.2162,23.2221,52.4383,0.0,True,True,False,PRECEDENCE_OK,MAINTENANCE_REVIEW,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260711131832,PSC-SKU-BIKE-ROAD-001-20260907,SKU-BIKE-ROAD-001,ROAD-OP-030,Brake Subassembly,30,ROAD-OP-010,ROAD-OP-040,WS-BRAKE-SUB,Brake Subassembly Station,M-BRAKE-BENCH-001,Brake Assembly Bench and Tooling,2026-09-07,2026-09-07,SHIFT-A,21.391,23.2221,44.6131,7.8252,False,True,False,PRECEDENCE_OK,MAINTENANCE_REVIEW,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260711131832,PSC-SKU-BIKE-ROAD-001-20260907,SKU-BIKE-ROAD-001,ROAD-OP-040,Final Assembly,40,ROAD-OP-020;ROAD-OP-030,ROAD-OP-050,WS-FINAL-ASM,Final Assembly Station,M-FINAL-STAND-001,Final Assembly Stand,2026-09-07,2026-09-07,SHIFT-A,45.2709,52.4383,97.7092,0.0,True,False,True,PRECEDENCE_OK,MAINTENANCE_REVIEW,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260711131832,PSC-SKU-BIKE-ROAD-001-20260907,SKU-BIKE-ROAD-001,ROAD-OP-050,Final Quality Control,50,ROAD-OP-040,ROAD-OP-060,WS-QC,Final Quality Control Station,M-QC-TOOLS-001,QC Inspection Tool Set,2026-09-07,2026-09-07,SHIFT-A,18.5666,97.7092,116.2758,0.0,True,False,False,PRECEDENCE_OK,MAINTENANCE_REVIEW,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260711131832,PSC-SKU-BIKE-ROAD-001-20260907,SKU-BIKE-ROAD-001,ROAD-OP-060,Packaging,60,ROAD-OP-050,,WS-PACK,Packaging Station,M-PACK-BENCH-001,Packaging Bench and Tool Set,2026-09-07,2026-09-07,SHIFT-A,15.0855,116.2758,131.3614,0.0,True,False,False,PRECEDENCE_OK,MAINTENANCE_REVIEW,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260711131832,PSC-SKU-BIKE-ROAD-001-20260914,SKU-BIKE-ROAD-001,ROAD-OP-010,Frame Preparation,10,,ROAD-OP-020;ROAD-OP-030,WS-FRAME-PREP,Frame Preparation Station,M-FRAME-JIG-001,Frame Jig and Alignment Fixture,2026-09-14,2026-09-15,SHIFT-B,23.2221,0.0,23.2221,0.0,True,False,False,PRECEDENCE_OK,MAINTENANCE_REVIEW,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260711131832,PSC-SKU-BIKE-ROAD-001-20260914,SKU-BIKE-ROAD-001,ROAD-OP-020,Wheel Subassembly,20,ROAD-OP-010,ROAD-OP-040,WS-WHEEL-SUB,Wheel Subassembly Station,M-WHEEL-TRUE-001,Wheel Truing Stand,2026-09-14,2026-09-15,SHIFT-B,29.2162,23.2221,52.4383,0.0,True,True,False,PRECEDENCE_OK,MAINTENANCE_REVIEW,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260711131832,PSC-SKU-BIKE-ROAD-001-20260914,SKU-BIKE-ROAD-001,ROAD-OP-030,Brake Subassembly,30,ROAD-OP-010,ROAD-OP-040,WS-BRAKE-SUB,Brake Subassembly Station,M-BRAKE-BENCH-001,Brake Assembly Bench and Tooling,2026-09-14,2026-09-15,SHIFT-B,21.391,23.2221,44.6131,7.8252,False,True,False,PRECEDENCE_OK,MAINTENANCE_REVIEW,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260711131832,PSC-SKU-BIKE-ROAD-001-20260914,SKU-BIKE-ROAD-001,ROAD-OP-040,Final Assembly,40,ROAD-OP-020;ROAD-OP-030,ROAD-OP-050,WS-FINAL-ASM,Final Assembly Station,M-FINAL-STAND-001,Final Assembly Stand,2026-09-14,2026-09-15,SHIFT-B,45.2709,52.4383,97.7092,0.0,True,False,True,PRECEDENCE_OK,MAINTENANCE_REVIEW,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260711131832,PSC-SKU-BIKE-ROAD-001-20260914,SKU-BIKE-ROAD-001,ROAD-OP-050,Final Quality Control,50,ROAD-OP-040,ROAD-OP-060,WS-QC,Final Quality Control Station,M-QC-TOOLS-001,QC Inspection Tool Set,2026-09-14,2026-09-15,SHIFT-B,18.5666,97.7092,116.2758,0.0,True,False,False,PRECEDENCE_OK,MAINTENANCE_REVIEW,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260711131832,PSC-SKU-BIKE-ROAD-001-20260914,SKU-BIKE-ROAD-001,ROAD-OP-060,Packaging,60,ROAD-OP-050,,WS-PACK,Packaging Station,M-PACK-BENCH-001,Packaging Bench and Tool Set,2026-09-14,2026-09-15,SHIFT-B,15.0855,116.2758,131.3614,0.0,True,False,False,PRECEDENCE_OK,MAINTENANCE_REVIEW,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260711131832,PSC-SKU-BIKE-ROAD-001-20260921,SKU-BIKE-ROAD-001,ROAD-OP-010,Frame Preparation,10,,ROAD-OP-020;ROAD-OP-030,WS-FRAME-PREP,Frame Preparation Station,M-FRAME-JIG-001,Frame Jig and Alignment Fixture,2026-09-21,2026-09-23,SHIFT-A,23.2221,0.0,23.2221,0.0,True,False,False,PRECEDENCE_OK,MAINTENANCE_REVIEW,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260711131832,PSC-SKU-BIKE-ROAD-001-20260921,SKU-BIKE-ROAD-001,ROAD-OP-020,Wheel Subassembly,20,ROAD-OP-010,ROAD-OP-040,WS-WHEEL-SUB,Wheel Subassembly Station,M-WHEEL-TRUE-001,Wheel Truing Stand,2026-09-21,2026-09-23,SHIFT-A,29.2162,23.2221,52.4383,0.0,True,True,False,PRECEDENCE_OK,MAINTENANCE_REVIEW,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260711131832,PSC-SKU-BIKE-ROAD-001-20260921,SKU-BIKE-ROAD-001,ROAD-OP-030,Brake Subassembly,30,ROAD-OP-010,ROAD-OP-040,WS-BRAKE-SUB,Brake Subassembly Station,M-BRAKE-BENCH-001,Brake Assembly Bench and Tooling,2026-09-21,2026-09-23,SHIFT-A,21.391,23.2221,44.6131,7.8252,False,True,False,PRECEDENCE_OK,MAINTENANCE_REVIEW,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260711131832,PSC-SKU-BIKE-ROAD-001-20260921,SKU-BIKE-ROAD-001,ROAD-OP-040,Final Assembly,40,ROAD-OP-020;ROAD-OP-030,ROAD-OP-050,WS-FINAL-ASM,Final Assembly Station,M-FINAL-STAND-001,Final Assembly Stand,2026-09-21,2026-09-23,SHIFT-A,45.2709,52.4383,97.7092,0.0,True,False,True,PRECEDENCE_OK,MAINTENANCE_REVIEW,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260711131832,PSC-SKU-BIKE-ROAD-001-20260921,SKU-BIKE-ROAD-001,ROAD-OP-050,Final Quality Control,50,ROAD-OP-040,ROAD-OP-060,WS-QC,Final Quality Control Station,M-QC-TOOLS-001,QC Inspection Tool Set,2026-09-21,2026-09-23,SHIFT-A,18.5666,97.7092,116.2758,0.0,True,False,False,PRECEDENCE_OK,MAINTENANCE_REVIEW,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260711131832,PSC-SKU-BIKE-ROAD-001-20260921,SKU-BIKE-ROAD-001,ROAD-OP-060,Packaging,60,ROAD-OP-050,,WS-PACK,Packaging Station,M-PACK-BENCH-001,Packaging Bench and Tool Set,2026-09-21,2026-09-23,SHIFT-A,15.0855,116.2758,131.3614,0.0,True,False,False,PRECEDENCE_OK,MAINTENANCE_REVIEW,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260711131832,PSC-SKU-BIKE-ROAD-001-20260928,SKU-BIKE-ROAD-001,ROAD-OP-010,Frame Preparation,10,,ROAD-OP-020;ROAD-OP-030,WS-FRAME-PREP,Frame Preparation Station,M-FRAME-JIG-001,Frame Jig and Alignment Fixture,2026-09-28,2026-10-01,SHIFT-B,23.2221,0.0,23.2221,0.0,True,False,False,PRECEDENCE_OK,MAINTENANCE_REVIEW,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260711131832,PSC-SKU-BIKE-ROAD-001-20260928,SKU-BIKE-ROAD-001,ROAD-OP-020,Wheel Subassembly,20,ROAD-OP-010,ROAD-OP-040,WS-WHEEL-SUB,Wheel Subassembly Station,M-WHEEL-TRUE-001,Wheel Truing Stand,2026-09-28,2026-10-01,SHIFT-B,29.2162,23.2221,52.4383,0.0,True,True,False,PRECEDENCE_OK,MAINTENANCE_REVIEW,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260711131832,PSC-SKU-BIKE-ROAD-001-20260928,SKU-BIKE-ROAD-001,ROAD-OP-030,Brake Subassembly,30,ROAD-OP-010,ROAD-OP-040,WS-BRAKE-SUB,Brake Subassembly Station,M-BRAKE-BENCH-001,Brake Assembly Bench and Tooling,2026-09-28,2026-10-01,SHIFT-B,21.391,23.2221,44.6131,7.8252,False,True,False,PRECEDENCE_OK,MAINTENANCE_REVIEW,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260711131832,PSC-SKU-BIKE-ROAD-001-20260928,SKU-BIKE-ROAD-001,ROAD-OP-040,Final Assembly,40,ROAD-OP-020;ROAD-OP-030,ROAD-OP-050,WS-FINAL-ASM,Final Assembly Station,M-FINAL-STAND-001,Final Assembly Stand,2026-09-28,2026-10-01,SHIFT-B,45.2709,52.4383,97.7092,0.0,True,False,True,PRECEDENCE_OK,MAINTENANCE_REVIEW,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260711131832,PSC-SKU-BIKE-ROAD-001-20260928,SKU-BIKE-ROAD-001,ROAD-OP-050,Final Quality Control,50,ROAD-OP-040,ROAD-OP-060,WS-QC,Final Quality Control Station,M-QC-TOOLS-001,QC Inspection Tool Set,2026-09-28,2026-10-01,SHIFT-B,18.5666,97.7092,116.2758,0.0,True,False,False,PRECEDENCE_OK,MAINTENANCE_REVIEW,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260711131832,PSC-SKU-BIKE-ROAD-001-20260928,SKU-BIKE-ROAD-001,ROAD-OP-060,Packaging,60,ROAD-OP-050,,WS-PACK,Packaging Station,M-PACK-BENCH-001,Packaging Bench and Tool Set,2026-09-28,2026-10-01,SHIFT-B,15.0855,116.2758,131.3614,0.0,True,False,False,PRECEDENCE_OK,MAINTENANCE_REVIEW,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
