planning_run_id,node_id,node_type,schedule_candidate_id,finished_sku,operation_id,operation_name,workstation_id,workstation_name,proposed_start_datetime,proposed_end_datetime,critical_path_flag,slack_time_minutes,utilization_pct,bottleneck_status,material_readiness_status,wip_readiness_status,buffer_status,blocker_type,source_phase,advisory_only_flag
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260921-MT-OP-070,OPERATION,PSC-SKU-BIKE-MT-001-20260921,SKU-BIKE-MT-001,MT-OP-070,Packaging,WS-PACK,,,,True,0.0,0.0,HIGH,NO_DIRECT_COMPONENT_CHECK,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260921-ROAD-OP-010,OPERATION,PSC-SKU-BIKE-ROAD-001-20260921,SKU-BIKE-ROAD-001,ROAD-OP-010,Frame Preparation,WS-FRAME-PREP,,,,True,0.0,0.0,CRITICAL,REQUIRED_DATE_UNAVAILABLE_REVIEW,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260921-ROAD-OP-020,OPERATION,PSC-SKU-BIKE-ROAD-001-20260921,SKU-BIKE-ROAD-001,ROAD-OP-020,Wheel Subassembly,WS-WHEEL-SUB,,,,True,0.0,0.0,CRITICAL,REQUIRED_DATE_UNAVAILABLE_REVIEW,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260921-ROAD-OP-030,OPERATION,PSC-SKU-BIKE-ROAD-001-20260921,SKU-BIKE-ROAD-001,ROAD-OP-030,Brake Subassembly,WS-BRAKE-SUB,,,,False,7.825185,0.0,CRITICAL,REQUIRED_DATE_UNAVAILABLE_REVIEW,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260921-ROAD-OP-040,OPERATION,PSC-SKU-BIKE-ROAD-001-20260921,SKU-BIKE-ROAD-001,ROAD-OP-040,Final Assembly,WS-FINAL-ASM,,,,True,0.0,0.0,CRITICAL,REQUIRED_DATE_UNAVAILABLE_REVIEW,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260921-ROAD-OP-050,OPERATION,PSC-SKU-BIKE-ROAD-001-20260921,SKU-BIKE-ROAD-001,ROAD-OP-050,Final Quality Control,WS-QC,,,,True,0.0,0.0,HIGH,NO_DIRECT_COMPONENT_CHECK,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260921-ROAD-OP-060,OPERATION,PSC-SKU-BIKE-ROAD-001-20260921,SKU-BIKE-ROAD-001,ROAD-OP-060,Packaging,WS-PACK,,,,True,0.0,0.0,HIGH,NO_DIRECT_COMPONENT_CHECK,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260928-MT-OP-010,OPERATION,PSC-SKU-BIKE-MT-001-20260928,SKU-BIKE-MT-001,MT-OP-010,Frame Preparation,WS-FRAME-PREP,,2026-10-20T14:19,2026-10-21T12:05,True,0.0,34.5614,CRITICAL,MATERIAL_READY_FOR_OPERATION,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260928-MT-OP-020,OPERATION,PSC-SKU-BIKE-MT-001-20260928,SKU-BIKE-MT-001,MT-OP-020,Fork and Suspension Prep,WS-FORK-SUSP,,2026-09-14T12:53,2026-09-15T11:47,False,0.137604,42.3938,HIGH,NO_DIRECT_COMPONENT_CHECK,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260928-MT-OP-030,OPERATION,PSC-SKU-BIKE-MT-001-20260928,SKU-BIKE-MT-001,MT-OP-030,Wheel Subassembly,WS-WHEEL-SUB,,2026-09-14T12:53,2026-09-15T11:48,True,0.0,42.5676,CRITICAL,MATERIAL_BLOCKED_REVIEW,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,MATERIAL,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260928-MT-OP-040,OPERATION,PSC-SKU-BIKE-MT-001-20260928,SKU-BIKE-MT-001,MT-OP-040,Brake Subassembly,WS-BRAKE-SUB,,2026-09-14T12:53,2026-09-15T10:18,False,8.206437,32.1952,CRITICAL,MATERIAL_BLOCKED_REVIEW,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,MATERIAL,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260928-MT-OP-050,OPERATION,PSC-SKU-BIKE-MT-001-20260928,SKU-BIKE-MT-001,MT-OP-050,Final Assembly,WS-FINAL-ASM,,2026-09-30T14:59,2026-09-30T15:14,True,0.0,3.6111,CRITICAL,MATERIAL_BLOCKED_REVIEW,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,MATERIAL,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260928-MT-OP-060,OPERATION,PSC-SKU-BIKE-MT-001-20260928,SKU-BIKE-MT-001,MT-OP-060,Final Quality Control,WS-QC,,,,True,0.0,0.0,HIGH,NO_DIRECT_COMPONENT_CHECK,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260928-MT-OP-070,OPERATION,PSC-SKU-BIKE-MT-001-20260928,SKU-BIKE-MT-001,MT-OP-070,Packaging,WS-PACK,,,,True,0.0,0.0,HIGH,NO_DIRECT_COMPONENT_CHECK,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260928-ROAD-OP-010,OPERATION,PSC-SKU-BIKE-ROAD-001-20260928,SKU-BIKE-ROAD-001,ROAD-OP-010,Frame Preparation,WS-FRAME-PREP,,2026-10-12T12:09,2026-10-13T10:42,True,0.0,39.9772,CRITICAL,MATERIAL_READY_FOR_OPERATION,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260928-ROAD-OP-020,OPERATION,PSC-SKU-BIKE-ROAD-001-20260928,SKU-BIKE-ROAD-001,ROAD-OP-020,Wheel Subassembly,WS-WHEEL-SUB,,2026-09-22T12:49,2026-09-23T12:38,True,0.0,48.8425,CRITICAL,MATERIAL_BLOCKED_REVIEW,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,MATERIAL,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260928-ROAD-OP-030,OPERATION,PSC-SKU-BIKE-ROAD-001-20260928,SKU-BIKE-ROAD-001,ROAD-OP-030,Brake Subassembly,WS-BRAKE-SUB,,2026-09-22T12:49,2026-09-23T10:49,False,7.825185,36.2986,CRITICAL,MATERIAL_BLOCKED_REVIEW,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,MATERIAL,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260928-ROAD-OP-040,OPERATION,PSC-SKU-BIKE-ROAD-001-20260928,SKU-BIKE-ROAD-001,ROAD-OP-040,Final Assembly,WS-FINAL-ASM,,,,True,0.0,0.0,CRITICAL,REQUIRED_DATE_UNAVAILABLE_REVIEW,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260928-ROAD-OP-050,OPERATION,PSC-SKU-BIKE-ROAD-001-20260928,SKU-BIKE-ROAD-001,ROAD-OP-050,Final Quality Control,WS-QC,,,,True,0.0,0.0,HIGH,NO_DIRECT_COMPONENT_CHECK,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260928-ROAD-OP-060,OPERATION,PSC-SKU-BIKE-ROAD-001-20260928,SKU-BIKE-ROAD-001,ROAD-OP-060,Packaging,WS-PACK,,,,True,0.0,0.0,HIGH,NO_DIRECT_COMPONENT_CHECK,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
